timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,160,-2120,-320,-42,5,-6
5,144,-2064,-328,-41,5,-5
10,168,-2088,-368,-41,8,-6
15,152,-2072,-336,-44,11,-7
20,144,-2088,-344,-44,14,-5
25,128,-2120,-344,-49,19,-4
30,152,-2112,-304,-48,22,-4
35,184,-2112,-336,-49,24,-5
40,192,-2112,-312,-50,25,-5
45,136,-2096,-352,-50,28,-5
50,168,-2120,-320,-48,29,-5
55,152,-2144,-344,-45,29,-5
60,168,-2112,-312,-41,29,-6
65,176,-2088,-368,-37,28,-8
70,136,-2104,-320,-36,27,-8
75,144,-2056,-328,-35,26,-9
80,160,-2072,-344,-36,25,-10
85,168,-2104,-352,-38,24,-10
90,152,-2080,-336,-39,24,-10
95,144,-2080,-336,-39,22,-9
100,152,-2088,-344,-39,19,-7
105,168,-2088,-328,-40,19,-5
110,160,-2096,-296,-43,16,-6
115,120,-2088,-376,-43,14,-6
120,136,-2088,-336,-43,13,-5
125,136,-2096,-344,-43,13,-5
130,136,-2072,-304,-42,15,-4
135,176,-2096,-312,-40,15,-4
140,176,-2096,-328,-40,18,-5
145,160,-2104,-344,-39,19,-5
150,168,-2120,-312,-36,19,-6
155,168,-2112,-344,-37,22,-6
160,152,-2096,-312,-35,22,-6
165,144,-2072,-360,-36,23,-7
170,184,-2104,-336,-36,21,-7
175,160,-2080,-360,-37,21,-10
180,160,-2096,-336,-38,22,-9
185,168,-2032,-304,-39,22,-7
190,160,-2104,-320,-41,21,-7
195,152,-2096,-320,-42,21,-6
200,176,-2080,-320,-43,21,-6
205,160,-2072,-328,-43,19,-6
210,152,-2104,-328,-45,18,-7
215,136,-2088,-352,-42,16,-7
220,168,-2064,-304,-42,15,-5
225,160,-2080,-304,-41,15,-6
230,152,-2088,-312,-40,15,-6
235,128,-2096,-288,-41,14,-6
240,168,-2080,-312,-40,14,-7
245,152,-2080,-304,-42,14,-5
250,160,-2096,-312,-42,13,-7
255,160,-2088,-328,-43,13,-7
260,136,-2072,-352,-45,14,-7
265,152,-2088,-360,-46,15,-8
270,192,-2088,-304,-45,16,-7
275,152,-2112,-360,-46,17,-7
280,160,-2128,-320,-45,19,-8
285,144,-2096,-328,-44,18,-8
290,144,-2096,-312,-46,17,-8
295,160,-2088,-336,-44,18,-8
300,176,-2104,-296,-40,18,-7
305,176,-2088,-328,-41,18,-6
310,160,-2104,-328,-42,17,-7
315,152,-2080,-312,-42,17,-7
320,144,-2072,-280,-42,18,-6
