timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,72,-2016,-296,-24,63,-3
5,88,-2016,-296,-23,62,-3
10,104,-2008,-312,-22,60,-3
15,104,-2040,-320,-23,60,-3
20,80,-2008,-304,-23,61,-4
25,72,-2016,-312,-24,61,-3
30,104,-2024,-328,-24,59,-4
35,88,-2032,-312,-26,58,-3
40,88,-2000,-328,-29,58,-4
45,88,-2032,-320,-29,58,-5
50,128,-2048,-312,-32,58,-3
55,88,-2000,-344,-34,58,-4
60,96,-2024,-320,-36,57,-3
65,80,-2016,-344,-39,59,-4
70,72,-2040,-328,-38,60,-3
75,112,-2024,-320,-37,59,-4
80,88,-2024,-312,-36,60,-4
85,96,-2032,-328,-36,58,-3
90,112,-2024,-360,-35,60,-4
95,96,-2024,-328,-31,59,-3
100,96,-2024,-312,-32,59,-2
105,104,-2032,-320,-29,58,-3
110,112,-2032,-328,-25,58,0
115,88,-2024,-416,-22,57,-1
120,136,-2048,-336,-22,58,-1
125,40,-2000,-272,-20,57,-2
130,56,-2056,-352,-20,57,-2
135,144,-2008,-248,-21,57,-1
140,88,-2088,-320,-22,58,-3
145,152,-1952,-312,-21,56,-1
150,88,-2072,-384,-23,55,-1
155,80,-1936,-304,-22,54,-2
160,72,-2000,-176,-21,53,-2
165,144,-2000,-288,-19,51,-2
170,56,-2008,-296,-18,52,-1
175,32,-2024,-264,-17,51,-1
180,104,-2040,-408,-18,52,-2
185,32,-2024,-368,-18,50,-2
190,48,-2016,-296,-20,52,-1
195,-16,-2080,-544,-20,53,-1
200,80,-2008,-336,-22,54,0
205,112,-2000,-312,-23,56,-1
210,88,-2040,-344,-23,58,-2
215,104,-2024,-344,-22,59,-3
220,104,-2064,-264,-21,60,-4
225,96,-2040,-304,-21,61,-5
230,112,-2000,-296,-22,61,-5
235,128,-2040,-312,-22,62,-6
240,80,-2016,-304,-22,62,-6
245,96,-1984,-296,-24,61,-4
250,104,-2032,-328,-26,60,-4
255,104,-2048,-352,-29,60,-4
260,112,-2032,-296,-31,61,-4
265,88,-2008,-328,-33,61,-3
270,112,-2040,-320,-34,60,-4
275,120,-2032,-336,-38,60,-4
280,112,-2032,-328,-40,61,-3
285,96,-2040,-320,-39,62,-3
290,112,-2024,-360,-40,62,-3
295,112,-2040,-344,-39,63,-3
300,96,-2032,-344,-37,63,-2
305,80,-2032,-328,-33,63,-1
310,80,-2040,-320,-29,62,-1
315,96,-2040,-320,-27,62,-2
320,96,-2024,-320,-25,60,-1
325,64,-2000,-328,-23,59,-2
330,104,-2048,-336,-23,60,0
335,96,-2040,-336,-23,60,1
340,80,-2024,-312,-22,58,1
345,80,-2008,-336,-22,58,1
350,104,-2040,-328,-20,56,2
