timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,104,-1920,312,-67,20,-4
5,88,-1904,328,-69,22,-3
10,120,-1912,304,-71,23,-3
15,120,-1936,304,-71,21,-3
20,96,-1904,280,-74,20,-1
25,136,-1896,344,-78,19,-1
30,104,-1912,336,-79,21,-2
35,128,-1944,336,-80,20,-2
40,112,-1936,312,-77,21,-3
45,104,-1920,312,-74,24,-5
50,104,-1904,320,-73,23,-4
55,104,-1912,336,-70,23,-6
60,112,-1904,336,-67,24,-6
65,128,-1896,320,-65,24,-6
70,104,-1904,328,-66,25,-7
75,104,-1904,344,-68,24,-7
80,104,-1912,264,-67,23,-6
85,104,-1912,312,-68,23,-7
90,112,-1912,352,-69,23,-7
95,112,-1912,320,-69,22,-6
100,104,-1904,320,-67,22,-7
105,104,-1920,280,-63,22,-7
110,88,-1936,320,-63,22,-6
115,120,-1920,328,-60,22,-6
120,56,-1912,312,-57,22,-5
125,72,-1904,296,-56,22,-7
130,88,-1896,368,-55,22,-7
135,104,-1920,288,-54,23,-7
140,112,-1928,304,-53,22,-8
145,80,-1920,304,-55,23,-6
150,96,-1904,288,-56,23,-6
155,72,-1912,312,-54,23,-6
160,96,-1920,264,-55,24,-5
165,112,-1904,312,-56,25,-7
170,96,-1904,280,-57,24,-7
175,96,-1912,288,-57,24,-7
180,96,-1920,296,-58,25,-6
185,104,-1888,304,-56,24,-7
190,104,-1912,312,-54,25,-7
195,128,-1936,328,-53,24,-7
200,104,-1944,312,-50,24,-6
205,128,-1920,320,-49,26,-8
210,88,-1904,320,-48,27,-7
215,104,-1920,312,-46,26,-8
220,128,-1904,288,-46,27,-7
225,104,-1936,296,-46,26,-6
230,112,-1904,312,-47,25,-8
235,96,-1920,296,-49,24,-7
240,144,-1888,232,-50,22,-7
245,128,-1936,296,-50,20,-7
250,120,-1936,320,-53,21,-6
255,104,-1928,312,-54,20,-5
260,104,-1912,320,-56,20,-6
265,112,-1912,296,-58,20,-5
270,80,-1904,296,-61,20,-5
275,88,-1912,304,-59,20,-5
280,112,-1936,296,-58,19,-6
285,96,-1936,328,-54,19,-5
290,136,-1944,312,-53,21,-5
295,72,-1904,360,-52,23,-7
300,104,-1920,312,-55,24,-8
305,104,-1912,304,-55,24,-8
310,104,-1896,288,-57,27,-9
315,96,-1920,320,-61,28,-8
320,112,-1936,312,-63,27,-9
325,96,-1936,312,-65,28,-7
330,72,-1928,312,-64,27,-7
335,96,-1928,272,-63,24,-7
340,112,-1920,296,-61,22,-5
345,88,-1928,320,-63,20,-3
350,152,-1896,320,-62,18,-2
355,96,-1912,304,-66,17,-3
360,128,-1920,296,-70,18,-3
365,104,-1912,296,-71,19,-6
370,80,-1904,296,-69,24,-6
375,112,-1936,288,-66,27,-7
380,104,-1936,288,-61,30,-8
385,88,-1920,296,-54,31,-8
390,96,-1936,280,-51,30,-9
395,104,-1936,304,-46,29,-9
400,104,-1944,296,-47,28,-10
405,144,-1944,280,-48,25,-8
410,104,-1936,312,-47,24,-7
415,112,-1904,312,-49,23,-5
420,112,-1920,320,-53,22,-3
425,112,-1928,296,-54,19,-2
430,96,-1920,312,-56,19,-3
435,72,-1920,288,-56,19,-3
440,112,-1920,288,-55,19,-3
445,96,-1928,288,-54,19,-2
450,88,-1912,320,-54,19,-3
455,88,-1936,312,-53,20,-2
460,112,-1936,344,-53,20,-3
465,120,-1920,304,-52,20,-1
470,120,-1928,312,-51,21,-1
475,104,-1928,280,-48,23,-2
480,104,-1912,288,-46,22,-3
485,80,-1912,296,-47,23,-3
490,88,-1920,312,-43,25,-4
495,96,-1928,248,-41,27,-6
500,112,-1888,288,-41,28,-4
505,112,-1912,328,-43,28,-5
510,104,-1912,272,-43,25,-5
515,96,-1952,312,-45,23,-4
520,128,-1928,280,-44,22,-4
525,112,-1912,336,-44,21,-3
530,112,-1920,288,-44,19,-2
535,96,-1912,280,-43,19,-1
540,104,-1920,328,-45,18,-1
545,96,-1920,264,-46,18,-1
550,88,-1912,312,-51,18,-1
555,96,-1944,296,-55,19,0
560,96,-1912,296,-56,21,-2
565,72,-1936,272,-56,21,-2
570,104,-1936,328,-54,22,-3
575,104,-1936,296,-52,24,-5
580,96,-1928,296,-51,22,-3
585,96,-1928,296,-50,23,-4
590,96,-1936,328,-47,21,-3
595,120,-1936,288,-44,23,-4
600,88,-1904,336,-44,22,-4
605,88,-1912,280,-45,21,-3
610,112,-1944,288,-47,23,-4
615,112,-1944,312,-49,21,-3
620,40,-1936,272,-52,20,-2
625,96,-1904,296,-54,20,-3
630,96,-1912,288,-55,18,-2
635,80,-1944,296,-51,18,-2
640,112,-1936,320,-50,17,-2
645,104,-1944,312,-48,17,-3
650,88,-1920,296,-46,16,-5
655,112,-1928,296,-42,17,-3
660,104,-1920,280,-41,16,-2
665,104,-1912,304,-40,15,-4
670,120,-1920,336,-39,16,-4
675,88,-1928,328,-39,17,-4
680,120,-1944,304,-39,16,-4
685,120,-1928,288,-41,17,-5
690,112,-1936,312,-44,18,-4
695,104,-1928,280,-44,18,-4
700,104,-1928,288,-46,18,-5
705,120,-1936,336,-46,19,-5
710,120,-1920,344,-46,19,-5
715,96,-1928,328,-45,18,-6
720,112,-1920,320,-44,18,-5
725,128,-1928,320,-42,18,-6
730,160,-1920,328,-40,17,-6
735,120,-1928,312,-38,17,-5
740,88,-1912,312,-39,18,-5
745,96,-1912,336,-38,20,-5
750,104,-1928,304,-39,19,-3
755,112,-1920,304,-41,19,-4
760,88,-1928,296,-44,19,-5
765,104,-1912,344,-46,18,-4
770,104,-1944,296,-48,19,-5
775,120,-1936,328,-46,16,-4
780,96,-1944,320,-47,16,-3
785,72,-1904,312,-45,15,-2
790,96,-1904,296,-43,15,-2
795,80,-1936,296,-40,15,-3
800,96,-1936,304,-38,16,-3
805,104,-1928,280,-40,16,-4
810,96,-1920,280,-40,18,-4
815,120,-1912,312,-43,20,-4
820,120,-1904,320,-46,21,-6
825,112,-1928,328,-50,23,-6
830,104,-1936,312,-54,24,-6
835,120,-1952,256,-57,25,-6
840,128,-1904,328,-60,24,-5
845,120,-1944,320,-61,24,-4
850,80,-1912,320,-61,22,-4
855,120,-1944,312,-59,20,-3
860,96,-1912,312,-59,18,-2
865,112,-1936,328,-60,17,-2
870,96,-1928,304,-64,15,-2
875,128,-1952,296,-65,17,-2
880,128,-1936,288,-64,21,-4
885,104,-1936,296,-58,24,-6
890,112,-1928,280,-52,25,-7
895,144,-1920,328,-45,26,-8
900,104,-1936,328,-40,25,-8
905,104,-1936,272,-35,25,-8
910,88,-1920,288,-33,23,-9
915,104,-1912,312,-34,21,-8
920,88,-1928,312,-37,18,-8
925,80,-1920,328,-39,17,-7
930,96,-1928,264,-41,16,-5
935,96,-1904,296,-43,16,-4
940,112,-1928,248,-48,16,-5
945,112,-1904,312,-47,16,-5
950,56,-1936,280,-46,16,-4
955,96,-1912,296,-46,17,-5
960,104,-1936,304,-42,17,-4
965,112,-1936,280,-39,16,-5
970,128,-1952,296,-38,16,-5
975,128,-1936,264,-36,15,-5
980,96,-1952,288,-34,15,-5
985,80,-1912,304,-33,15,-4
990,104,-1912,328,-35,16,-4
995,88,-1920,312,-35,16,-5
1000,88,-1904,304,-33,17,-4
1005,96,-1936,312,-34,17,-6
