timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-72,-2008,-504,-4,63,-3
5,-56,-1984,-480,-4,65,-2
10,-64,-1992,-496,-5,65,-2
15,-56,-1992,-520,-6,65,0
20,-48,-1968,-512,-8,63,-1
25,-56,-1944,-480,-10,63,0
30,-80,-1984,-512,-13,63,-1
35,-48,-2000,-520,-15,62,2
40,-88,-1992,-488,-18,62,0
45,-56,-1984,-472,-19,63,2
50,-64,-2000,-520,-22,65,1
55,-64,-2008,-528,-22,68,3
60,-80,-1968,-520,-20,70,3
65,-56,-2016,-488,-18,69,2
70,-88,-2008,-504,-17,70,1
75,16,-2008,-496,-15,69,1
80,-80,-2000,-528,-12,69,1
85,-72,-2000,-472,-10,69,3
90,-80,-2016,-456,-7,68,1
95,-64,-1984,-520,-4,68,2
100,-64,-2016,-504,-1,68,2
105,-80,-1976,-528,-3,68,3
110,-72,-1968,-504,-3,70,2
115,-56,-2000,-496,-5,70,2
120,-88,-1976,-504,-7,71,2
125,-72,-1984,-512,-7,71,2
130,-80,-1992,-480,-11,72,-1
135,-80,-2008,-472,-11,71,1
140,-96,-2008,-496,-12,70,0
145,-56,-2024,-512,-14,68,0
150,-88,-2008,-496,-14,66,-2
155,-64,-1984,-504,-16,64,-2
160,-88,-2000,-488,-19,64,-2
165,-80,-2024,-528,-19,64,1
170,-80,-2000,-488,-17,63,-3
175,-80,-1984,-504,-17,63,-4
180,-56,-1976,-504,-17,63,-2
185,-88,-1992,-592,-17,64,-3
190,-80,-1984,-504,-17,65,-3
195,-72,-1984,-512,-18,66,-4
200,-80,-1984,-496,-19,67,-5
205,-80,-1976,-504,-21,66,-4
210,-72,-1984,-528,-23,62,-4
215,-112,-1968,-512,-26,59,-3
220,-88,-1984,-496,-29,57,-3
225,-88,-1992,-488,-33,52,-2
230,-48,-1992,-496,-34,47,-3
235,-80,-1984,-504,-36,44,0
240,-72,-1976,-504,-34,42,0
245,-64,-2000,-528,-34,42,0
250,-96,-1984,-512,-32,44,-1
255,-56,-2000,-488,-29,46,0
260,-72,-1984,-520,-26,51,-1
265,-48,-1992,-488,-24,54,0
270,-80,-2000,-504,-21,57,-1
275,-88,-1992,-512,-22,62,-1
280,-80,-2000,-512,-24,66,-5
285,-104,-1984,-512,-26,70,-4
290,-80,-2000,-504,-28,72,-4
295,-72,-2064,-480,-29,74,-5
300,-64,-2008,-512,-29,74,-5
305,-72,-2016,-504,-28,76,-6
310,-112,-2000,-488,-26,72,-6
315,-88,-2000,-512,-24,69,-5
320,-96,-2008,-496,-24,65,-6
325,-96,-1992,-496,-22,62,-6
330,-96,-1992,-528,-19,60,-7
