timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,112,-2152,32,-17,62,-8
5,120,-2152,8,-17,63,-6
10,120,-2136,8,-17,64,-8
15,120,-2184,0,-17,66,-7
20,128,-2152,16,-17,65,-9
25,120,-2120,8,-15,68,-6
30,112,-2184,8,-15,70,-10
35,144,-2168,8,-16,70,-9
40,112,-2168,0,-15,71,-11
45,152,-2184,-16,-16,71,-7
50,144,-2168,0,-16,73,-8
55,112,-2160,0,-18,73,-7
60,104,-2176,8,-19,74,-10
65,112,-2168,0,-22,75,-7
70,104,-2160,16,-22,77,-11
75,112,-2160,-8,-21,77,-9
80,120,-2160,0,-22,78,-11
85,128,-2144,0,-19,80,-9
90,144,-2144,0,-17,81,-11
95,104,-2136,-24,-18,80,-8
100,144,-2176,-16,-19,78,-10
105,144,-2160,16,-21,76,-9
110,120,-2152,-24,-19,75,-10
115,88,-2240,24,-17,72,-6
120,192,-2168,8,-13,72,-10
125,128,-2160,40,-9,74,-7
130,200,-2144,8,-8,75,-8
135,96,-2168,8,-6,77,-7
140,72,-2208,8,-4,79,-9
145,152,-2176,88,-4,82,-7
150,136,-2064,24,-6,85,-11
155,144,-2208,16,-7,84,-9
160,72,-2160,-16,-7,86,-12
165,80,-2200,-8,-5,83,-9
170,152,-2120,-56,-1,84,-11
175,144,-2128,72,1,83,-8
180,144,-2192,32,2,81,-9
185,136,-2120,24,4,81,-6
190,176,-2168,64,4,81,-8
195,128,-2088,-144,3,80,-4
200,128,-2160,32,2,79,-6
205,120,-2168,0,0,79,-4
210,112,-2168,-8,-1,77,-8
215,120,-2160,8,-3,78,-7
220,192,-2176,96,0,77,-10
225,136,-2152,16,2,77,-8
230,128,-2152,8,5,76,-10
235,104,-2168,8,7,73,-9
240,120,-2136,24,9,72,-11
245,112,-2152,8,6,72,-9
250,104,-2152,8,4,72,-11
255,88,-2144,-8,3,70,-10
260,128,-2168,40,2,71,-12
265,96,-2144,0,2,68,-10
270,144,-2184,16,3,71,-11
275,112,-2152,16,4,73,-8
280,144,-2192,8,5,75,-10
285,136,-2168,32,5,74,-7
290,128,-2176,8,5,75,-8
295,128,-2160,16,7,75,-6
300,144,-2168,16,6,75,-7
305,128,-2160,8,8,74,-5
310,112,-2160,24,8,74,-6
315,128,-2152,24,8,72,-5
320,136,-2136,24,9,70,-7
325,120,-2120,16,9,67,-4
330,112,-2144,24,11,66,-6
335,152,-2168,24,10,67,-6
340,112,-2144,16,10,65,-8
345,112,-2144,16,10,65,-6
350,136,-2160,8,10,65,-10
355,112,-2176,16,8,64,-7
360,104,-2136,40,5,64,-8
365,128,-2144,24,3,65,-6
370,112,-2176,40,-1,64,-9
375,128,-2184,56,-4,66,-8
380,120,-2144,0,-4,66,-10
385,144,-2168,8,-2,66,-8
390,112,-2144,24,-3,68,-12
395,128,-2176,32,-3,69,-10
400,120,-2144,32,-1,68,-12
405,120,-2152,16,1,67,-11
410,128,-2144,40,2,65,-14
415,128,-2168,32,4,64,-12
420,136,-2168,8,4,63,-13
425,136,-2160,8,3,63,-11
430,120,-2144,32,3,60,-13
435,128,-2152,16,1,57,-11
440,128,-2144,16,1,56,-12
445,128,-2160,0,0,54,-9
450,144,-2176,40,1,55,-11
455,120,-2160,8,2,55,-7
460,96,-2168,24,4,54,-9
465,128,-2168,16,8,55,-6
470,128,-2168,40,11,56,-7
475,112,-2168,24,12,56,-4
480,128,-2168,72,12,57,-5
485,112,-2160,24,11,57,-2
490,112,-2168,32,11,57,-4
495,128,-2168,80,10,55,-1
500,128,-2168,48,10,54,-3
505,136,-2144,56,11,52,-3
510,104,-2144,40,12,51,-6
515,120,-2120,24,13,47,-5
520,112,-2160,48,12,44,-6
525,128,-2120,32,13,42,-3
530,104,-2136,48,12,40,-4
535,112,-2112,24,10,40,0
540,112,-2120,56,7,38,-2
545,120,-2136,56,3,37,2
550,120,-2112,56,-5,36,0
555,104,-2112,24,-10,37,3
560,112,-2152,24,-17,36,1
565,120,-2152,40,-25,37,2
570,128,-2160,8,-30,36,0
575,128,-2168,8,-35,35,2
580,136,-2176,16,-35,32,1
585,128,-2160,8,-36,32,1
590,136,-2168,-8,-34,30,-2
595,120,-2160,8,-33,28,4
600,128,-2168,0,-36,27,2
605,152,-2160,-16,-38,25,4
610,136,-2176,-16,-40,26,2
615,144,-2168,0,-40,28,4
620,120,-2176,0,-40,30,1
625,144,-2184,0,-39,30,5
630,136,-2184,16,-38,30,2
635,152,-2160,8,-36,28,3
640,160,-2176,-40,-37,28,-1
645,152,-2176,0,-38,30,-2
650,144,-2144,0,-41,32,-5
655,136,-2176,16,-38,33,-5
660,144,-2160,16,-39,32,-8
665,136,-2152,8,-37,31,-9
670,128,-2160,8,-37,30,-10
675,160,-2168,8,-39,30,-8
680,168,-2176,8,-39,28,-9
685,152,-2168,16,-40,30,-7
690,152,-2184,24,-41,31,-9
695,152,-2184,16,-39,29,-7
700,128,-2144,32,-36,32,-10
705,128,-2152,8,-34,34,-10
710,160,-2192,16,-31,35,-12
715,136,-2120,40,-29,37,-10
720,144,-2144,32,-28,39,-12
725,168,-2168,24,-26,45,-11
730,120,-2144,16,-24,45,-15
735,112,-2160,56,-21,45,-12
740,136,-2112,72,-21,41,-12
745,96,-2112,40,-21,40,-8
750,128,-2120,72,-23,41,-9
755,120,-2128,56,-24,37,-3
760,88,-2160,80,-26,36,-4
765,96,-2128,32,-28,36,-1
770,152,-2160,32,-30,32,-1
775,112,-2152,24,-33,33,2
780,128,-2160,32,-36,31,1
785,104,-2136,56,-39,29,4
790,104,-2160,24,-38,28,2
795,144,-2160,56,-39,27,6
800,152,-2144,40,-40,26,3
805,136,-2152,48,-44,28,5
810,120,-2152,32,-45,29,1
815,152,-2152,0,-48,31,4
820,144,-2144,16,-50,33,1
825,152,-2152,8,-52,34,2
830,136,-2152,8,-52,38,-3
835,128,-2136,0,-56,39,-1
840,168,-2160,0,-58,41,-4
845,168,-2168,8,-58,45,-4
850,136,-2176,16,-58,46,-6
855,160,-2176,0,-55,51,-3
860,152,-2200,0,-53,55,-6
865,152,-2200,8,-49,57,-5
870,136,-2184,8,-47,59,-8
875,152,-2184,-8,-43,60,-6
880,160,-2208,0,-39,64,-8
885,136,-2176,0,-36,67,-4
890,152,-2192,-8,-33,65,-6
895,160,-2176,8,-29,65,-3
900,152,-2192,8,-23,64,-7
905,168,-2184,24,-22,63,-5
910,152,-2160,8,-16,66,-5
915,144,-2160,16,-13,67,-3
920,136,-2160,0,-9,67,-6
925,120,-2160,8,-8,67,-2
930,144,-2160,16,-6,68,-3
935,136,-2160,8,-6,70,-2
940,160,-2144,32,-7,72,-5
945,152,-2152,72,-5,72,-2
950,112,-2136,40,-6,73,-3
955,144,-2144,24,-7,72,-1
960,112,-2144,40,-9,72,-2
965,112,-2160,16,-12,72,0
970,104,-2168,56,-15,73,-3
975,64,-2152,-16,-17,74,-1
980,152,-2056,64,-20,73,-3
985,144,-2128,40,-23,72,0
990,128,-2064,0,-25,71,-3
995,136,-2120,16,-27,70,1
1000,104,-2136,16,-28,71,-2
1005,80,-2200,0,-30,72,0
1010,168,-2168,16,-31,73,-2
1015,160,-2208,0,-36,76,0
1020,136,-2128,32,-42,77,-2
1025,128,-2184,-8,-45,81,0
1030,152,-2152,-56,-50,84,0
1035,160,-2168,-40,-53,87,3
1040,112,-2248,-96,-54,88,0
1045,152,-2296,-40,-53,89,2
