timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-72,-1952,-640,-7,66,-4
5,-72,-1960,-640,-10,68,-3
10,-80,-1952,-632,-13,69,-3
15,-64,-1952,-608,-15,70,-4
20,-80,-1976,-616,-17,71,-3
25,-160,-1912,-568,-17,70,-3
30,-72,-1976,-632,-17,71,-4
35,-88,-1960,-616,-17,70,-4
40,-56,-1960,-632,-17,70,-3
45,-88,-1952,-640,-17,72,-3
50,-72,-1944,-656,-19,74,-2
55,-88,-1960,-632,-18,73,-3
60,-88,-1960,-632,-19,74,-3
65,-56,-1960,-632,-18,74,-1
70,-72,-1952,-640,-17,74,-1
75,-64,-1976,-632,-16,73,0
80,-56,-1952,-624,-17,74,-1
85,-64,-1968,-592,-18,74,-2
90,-48,-1976,-592,-20,76,-2
95,-64,-1968,-608,-24,75,-2
100,-80,-1976,-624,-26,73,-3
105,-72,-1960,-640,-29,74,-4
110,-56,-1984,-608,-29,74,-3
115,-80,-1960,-632,-27,73,-3
120,-72,-1984,-624,-27,72,-4
125,-88,-1968,-656,-24,71,-5
130,-128,-1968,-656,-25,69,-3
135,-96,-1944,-632,-23,67,-4
140,-88,-1976,-640,-23,66,-5
145,-120,-1960,-624,-23,64,-5
150,-96,-1960,-616,-23,63,-7
155,-96,-1952,-640,-24,63,-8
160,-88,-1976,-592,-23,62,-8
165,-72,-1976,-640,-25,63,-10
170,-64,-1968,-616,-25,64,-9
175,-104,-1968,-648,-26,65,-9
180,-88,-1936,-656,-25,66,-9
185,-64,-1976,-656,-24,67,-8
190,-64,-1976,-648,-23,68,-8
195,-64,-1976,-640,-24,69,-8
200,-72,-1984,-648,-22,70,-7
205,-56,-1984,-640,-20,67,-6
210,-64,-1984,-640,-19,67,-4
215,-72,-1968,-616,-15,67,-4
220,-72,-1984,-648,-13,66,-4
225,-48,-1968,-632,-8,65,-2
230,-88,-1968,-624,-6,63,-2
235,-64,-1976,-640,-4,62,-1
240,-56,-1944,-640,-3,63,-2
245,-72,-1968,-640,-2,65,-1
250,-80,-1976,-616,-3,67,1
255,-80,-1976,-600,-4,66,-1
260,-80,-1960,-648,-5,65,-2
265,-80,-1976,-640,-4,63,-2
270,-80,-1984,-656,-3,63,0
275,-88,-1976,-632,0,60,0
280,-96,-1976,-648,3,57,1
285,-80,-1968,-608,5,55,1
290,-72,-1976,-616,7,54,1
295,-96,-1984,-600,8,52,0
300,-112,-1968,-640,9,50,0
305,-96,-1976,-592,8,50,0
310,-56,-1976,-592,6,49,-2
315,-88,-1960,-616,5,50,-2
320,-88,-1952,-616,2,49,-3
325,-96,-1968,-608,0,50,-3
330,-72,-1960,-656,-3,52,-4
335,-72,-1976,-592,-6,53,-4
340,-88,-1960,-616,-9,54,-6
345,-88,-1952,-624,-11,55,-5
350,-96,-1976,-672,-11,57,-6
355,-64,-1984,-616,-9,58,-6
360,-64,-1984,-624,-8,59,-5
365,-64,-1976,-640,-8,61,-5
370,-64,-1960,-600,-6,61,-5
375,-48,-1976,-608,-7,62,-6
380,-56,-1936,-616,-9,64,-6
385,-32,-1968,-640,-10,63,-4
390,-24,-1976,-616,-12,67,-4
395,-32,-1968,-632,-14,67,-4
400,-40,-1960,-616,-15,68,-3
405,-64,-1960,-616,-18,71,-4
410,-40,-1968,-624,-19,73,-2
415,-64,-1952,-632,-20,75,-1
420,-56,-1960,-640,-18,74,-1
425,-64,-1968,-640,-18,76,0
430,-64,-1960,-624,-18,76,0
435,-80,-1968,-640,-17,76,1
440,-80,-1984,-632,-16,75,2
445,-80,-1976,-632,-15,76,2
450,-64,-1976,-608,-14,79,4
455,-72,-1976,-624,-16,80,5
460,-144,-1968,-616,-15,79,4
465,-56,-1976,-616,-15,80,3
470,-80,-1984,-608,-15,81,3
475,-104,-1952,-632,-16,81,2
480,-64,-1976,-640,-17,81,1
485,-80,-1976,-640,-16,82,0
490,-80,-1976,-576,-19,82,-1
495,-64,-1968,-632,-20,83,-2
500,-88,-1984,-656,-20,83,-3
505,-88,-1960,-648,-21,82,-1
510,-96,-1960,-624,-19,82,-1
515,-80,-1976,-648,-19,79,-1
520,-72,-1952,-624,-18,78,0
525,-88,-1968,-656,-17,76,0
530,-72,-1960,-624,-16,76,-2
535,-80,-1976,-632,-15,74,-2
540,-72,-1968,-608,-17,75,-3
545,-80,-1952,-600,-16,73,-3
550,-48,-1968,-608,-17,73,-4
555,-72,-1968,-624,-18,72,-5
560,-72,-1976,-632,-21,71,-4
565,-128,-1960,-648,-23,70,-4
570,-88,-1968,-640,-23,69,-4
575,-96,-1976,-624,-25,65,-3
580,-104,-1968,-648,-23,62,-2
585,-88,-1976,-632,-22,59,-4
590,-120,-1968,-616,-20,56,-4
