timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,16,-2064,-176,-17,58,1
5,-8,-2040,-192,-14,57,1
10,24,-2072,-176,-12,57,0
15,0,-2040,-160,-11,55,0
20,0,-2056,-192,-13,56,-2
25,16,-2048,-184,-14,56,-1
30,0,-2032,-176,-15,55,-1
35,0,-2072,-168,-13,54,2
40,8,-2040,-184,-16,54,1
45,8,-2032,-184,-19,53,3
50,8,-2056,-168,-21,52,2
55,-8,-2024,-192,-21,52,1
60,0,-2048,-176,-23,54,4
65,8,-2072,-192,-22,53,4
70,0,-2056,-152,-20,54,3
75,-8,-2056,-184,-17,55,2
80,-16,-2016,-192,-14,56,2
85,0,-2056,-176,-13,56,0
90,-8,-2024,-192,-12,59,-1
95,-8,-2040,-200,-10,60,-1
100,0,-2024,-176,-10,60,-3
105,0,-2048,-200,-11,61,-3
110,0,-2040,-184,-11,60,-4
115,0,-2040,-192,-9,59,-3
120,-16,-2056,-168,-7,58,-4
125,0,-2040,-184,-7,58,-3
130,-16,-2032,-184,-8,56,-2
135,0,-2032,-168,-8,54,-2
140,0,-2024,-200,-9,53,-2
145,0,-2032,-168,-12,51,-2
150,-16,-2048,-176,-15,50,-1
155,0,-2040,-168,-16,51,-3
160,8,-2048,-184,-18,50,-2
165,-16,-2040,-184,-20,51,-2
170,0,-2032,-168,-20,52,-2
175,8,-2056,-192,-21,54,-2
180,0,-2040,-120,-20,54,-2
185,16,-2056,-168,-20,55,-2
190,8,-2048,-168,-19,54,-4
195,0,-2048,-184,-17,53,-2
200,8,-2032,-168,-15,55,-3
205,0,-2048,-176,-13,56,-3
210,8,-2048,-208,-13,56,-4
215,0,-2040,-168,-12,56,-4
220,0,-2040,-168,-12,57,-3
225,0,-2064,-192,-13,58,-3
230,8,-2064,-160,-13,57,-4
235,0,-2064,-168,-14,56,-4
240,-8,-2048,-184,-14,56,-3
245,8,-2048,-184,-13,57,-3
250,8,-2048,-184,-12,59,-4
255,8,-2048,-200,-10,60,-3
260,24,-2032,-184,-9,60,-4
265,16,-2056,-168,-7,61,-5
270,8,-2016,-168,-6,61,-4
275,16,-2056,-192,-6,60,-5
280,8,-2064,-160,-5,60,-4
285,24,-2016,-176,-7,61,-6
290,16,-2040,-192,-8,61,-7
295,40,-2024,-152,-11,62,-7
300,16,-2056,-184,-12,61,-6
305,0,-2040,-168,-14,61,-6
310,8,-2048,-168,-15,64,-6
315,8,-2072,-168,-12,64,-6
320,16,-2072,-160,-9,66,-6
325,-8,-2040,-216,-8,69,-7
330,0,-2056,-200,-8,70,-7
335,0,-2048,-200,-8,71,-7
340,0,-2040,-200,-12,74,-7
345,8,-2040,-168,-15,73,-7
350,0,-2040,-176,-19,75,-6
355,0,-2040,-160,-22,76,-4
360,0,-2048,-160,-24,77,-5
365,0,-2032,-176,-24,78,-5
370,0,-2056,-184,-24,78,-5
375,0,-2048,-160,-23,77,-5
380,24,-2032,-160,-20,77,-4
385,8,-2056,-160,-18,78,-5
390,0,-2056,-152,-18,77,-6
395,0,-2024,-168,-17,77,-6
400,0,-2032,-192,-19,78,-7
405,8,-2064,-192,-21,77,-8
410,0,-2056,-176,-23,78,-7
415,8,-2032,-160,-24,76,-7
420,0,-2048,-184,-25,76,-7
425,32,-2056,-168,-26,75,-8
430,0,-2064,-192,-29,74,-7
435,8,-2048,-184,-28,74,-7
440,0,-2056,-168,-29,73,-8
445,0,-2056,-184,-30,73,-6
450,16,-2056,-200,-29,73,-7
455,0,-2056,-224,-28,74,-7
460,-24,-2024,-184,-28,75,-7
465,0,-2056,-184,-25,74,-8
470,0,-2056,-176,-24,74,-7
475,0,-2040,-176,-19,73,-7
480,16,-2064,-160,-15,71,-8
485,8,-2040,-208,-9,71,-8
490,8,-2048,-184,-8,72,-9
495,16,-2048,-192,-7,73,-9
500,24,-2040,-184,-9,75,-11
505,8,-2040,-184,-9,78,-11
510,8,-2032,-176,-12,80,-10
515,0,-2048,-176,-11,81,-10
520,0,-2040,-176,-11,83,-10
525,-8,-2056,-168,-5,83,-11
530,0,-2056,-168,0,84,-10
535,0,-2056,-200,4,85,-9
540,-16,-2056,-160,7,84,-9
545,16,-2064,-184,10,85,-9
550,8,-2048,-168,12,85,-9
555,8,-2048,-168,13,85,-10
560,0,-2064,-208,12,87,-10
565,0,-2016,-160,9,85,-11
570,8,-2024,-176,6,86,-10
575,0,-2048,-168,3,87,-9
580,16,-2064,-168,0,87,-8
585,0,-2072,-176,-4,88,-8
590,24,-2048,-176,-5,87,-8
595,8,-2080,-176,-4,87,-7
600,0,-2056,-184,-2,88,-6
605,24,-2056,-160,1,88,-7
610,8,-2072,-176,5,89,-7
615,16,-2064,-176,8,89,-6
620,16,-2048,-168,14,90,-7
625,0,-2024,-160,17,90,-8
630,8,-2040,-168,20,90,-7
635,8,-2056,-160,22,90,-8
640,-8,-2056,-176,24,90,-9
645,0,-2040,-168,25,91,-8
650,0,-2056,-176,24,90,-8
655,8,-2064,-176,22,89,-8
660,24,-2064,-176,21,90,-7
665,0,-2048,-176,21,90,-4
670,0,-2056,-176,18,88,-6
675,-16,-2024,-160,18,88,-7
680,8,-2032,-168,19,87,-5
685,8,-2040,-176,20,87,-6
690,0,-2032,-176,18,87,-7
695,0,-2024,-176,17,88,-7
700,0,-2040,-160,16,88,-5
705,16,-2040,-160,15,87,-6
710,0,-2032,-160,14,86,-6
715,8,-2064,-160,13,86,-8
720,0,-2048,-160,13,85,-8
725,48,-2056,-168,14,85,-8
730,0,-2048,-160,15,84,-8
735,0,-2048,-152,17,84,-7
740,0,-2040,-176,19,81,-8
745,0,-2048,-160,22,79,-7
750,-8,-2048,-200,22,78,-8
755,0,-2048,-184,23,78,-7
760,0,-2056,-176,20,76,-6
