timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,288,-1880,496,30,10,-13
5,288,-1896,512,27,11,-13
10,256,-1896,528,25,14,-13
15,264,-1928,520,24,15,-13
20,264,-1896,536,23,16,-13
25,296,-1904,520,23,18,-14
30,272,-1912,528,22,19,-14
35,272,-1920,536,24,18,-13
40,312,-1912,480,28,18,-11
45,288,-1912,488,31,15,-9
50,264,-1912,488,35,12,-10
55,272,-1904,504,37,10,-8
60,296,-1896,504,36,7,-7
65,296,-1904,504,36,3,-6
70,288,-1912,528,35,2,-6
75,312,-1928,480,33,1,-5
80,288,-1920,528,30,1,-5
85,264,-1904,504,29,3,-5
90,280,-1952,512,28,6,-5
95,288,-1896,504,31,11,-5
100,280,-1944,536,34,14,-6
105,288,-1920,504,40,19,-8
110,288,-1936,528,47,23,-9
115,288,-1912,512,53,23,-11
120,296,-1904,488,60,25,-11
125,280,-1920,504,67,26,-13
130,288,-1912,512,72,23,-13
135,280,-1896,504,73,22,-13
140,288,-1896,488,71,20,-14
145,264,-1896,512,69,18,-14
150,280,-1888,488,65,17,-13
155,272,-1896,520,59,17,-16
160,280,-1904,512,53,16,-14
165,272,-1848,496,50,14,-14
170,256,-1896,496,47,13,-13
175,256,-1888,536,46,13,-13
180,264,-1864,408,45,14,-12
185,296,-1912,504,45,14,-12
190,288,-1912,504,49,14,-13
195,296,-1896,488,53,13,-13
200,280,-1880,472,56,11,-10
205,280,-1912,504,58,9,-11
210,272,-1872,488,63,5,-11
215,256,-1912,488,67,0,-10
220,264,-1928,488,74,-4,-11
225,272,-1912,504,81,-13,-12
230,272,-1912,464,89,-20,-17
235,264,-1928,496,101,-28,-19
240,336,-1952,488,112,-38,-20
245,288,-1920,464,125,-44,-22
250,280,-1968,496,140,-55,-23
255,280,-1920,496,157,-61,-23
260,280,-1936,512,172,-69,-21
265,296,-1976,496,190,-77,-21
270,304,-1984,512,210,-84,-18
275,256,-1968,496,232,-92,-14
280,288,-1968,504,249,-100,-5
285,336,-1952,496,263,-105,1
290,312,-1936,512,281,-105,6
295,352,-1936,496,295,-99,12
300,360,-1920,512,301,-90,17
305,352,-1936,504,296,-77,19
310,352,-1912,488,285,-60,19
315,352,-1920,488,263,-48,30
320,384,-1880,504,234,-33,45
325,392,-1912,520,204,-18,56
330,384,-1912,496,185,-7,60
335,384,-1904,496,171,5,65
340,360,-1888,496,146,21,63
345,416,-1888,512,124,32,64
350,376,-1880,456,118,34,67
355,352,-1880,512,120,25,63
360,328,-1896,480,123,12,65
365,312,-1904,512,126,0,66
370,288,-1896,520,127,-11,63
375,312,-1912,520,132,-20,57
380,264,-1880,520,137,-27,45
385,280,-1888,544,134,-28,38
390,248,-1912,528,127,-25,30
395,248,-1912,544,117,-18,25
400,224,-1880,520,113,-8,18
405,240,-1888,520,115,0,10
410,248,-1896,520,120,10,1
415,232,-1896,544,123,15,-7
420,232,-1896,552,125,15,-11
425,224,-1888,560,123,13,-13
430,256,-1856,544,119,8,-11
435,256,-1832,552,113,-1,-5
440,256,-1824,528,107,-11,2
445,256,-1832,568,100,-24,8
450,264,-1848,560,94,-36,17
455,280,-1840,560,83,-48,26
460,256,-1864,536,73,-59,39
465,272,-1840,552,56,-71,46
470,296,-1856,528,41,-82,53
475,280,-1840,568,25,-92,59
480,256,-1840,544,11,-102,64
485,264,-1832,544,-1,-113,68
490,272,-1848,552,-11,-123,71
495,280,-1856,536,-19,-133,71
500,272,-1864,520,-26,-142,70
505,288,-1848,528,-32,-150,69
510,264,-1864,560,-37,-157,67
515,256,-1864,544,-39,-162,65
520,264,-1872,552,-39,-167,62
525,248,-1864,560,-35,-170,60
530,264,-1880,536,-33,-175,57
535,232,-1856,512,-29,-179,56
540,248,-1888,544,-25,-183,54
545,232,-1872,520,-20,-187,54
550,272,-1856,536,-16,-189,51
555,272,-1904,536,-15,-189,50
560,288,-1880,680,-17,-186,52
565,296,-1840,520,-21,-182,54
570,272,-1872,520,-24,-179,51
575,280,-1912,536,-25,-178,47
580,272,-1896,536,-22,-181,45
585,272,-1880,512,-16,-187,44
590,264,-1896,520,-11,-197,46
595,248,-1872,536,-9,-208,47
600,272,-1888,512,-11,-220,51
605,248,-1888,528,-14,-232,54
610,264,-1888,536,-19,-244,57
615,232,-1872,576,-26,-256,61
620,216,-1872,528,-33,-266,64
625,200,-1856,568,-42,-278,65
630,216,-1848,544,-52,-287,68
635,176,-1840,560,-60,-296,66
640,168,-1832,544,-71,-302,63
645,152,-1808,560,-81,-305,61
650,160,-1848,552,-93,-303,55
655,144,-1856,544,-103,-300,51
660,160,-1816,544,-112,-294,47
665,168,-1864,536,-122,-289,42
670,168,-1848,520,-130,-283,37
675,192,-1864,560,-134,-277,31
680,208,-1864,488,-135,-270,27
685,192,-1896,504,-134,-267,24
690,184,-1880,528,-132,-268,22
695,216,-1896,512,-131,-272,20
700,232,-1912,496,-125,-278,22
705,232,-1904,520,-121,-289,24
710,232,-1912,512,-119,-300,27
715,232,-1912,552,-117,-311,32
720,224,-1944,528,-115,-319,35
725,248,-1920,512,-113,-322,38
730,240,-1936,520,-109,-324,44
735,240,-1960,520,-104,-325,48
740,232,-1936,520,-97,-326,51
745,224,-1968,496,-87,-324,52
750,248,-1976,528,-75,-320,52
755,248,-1968,464,-65,-315,50
760,256,-1976,512,-52,-310,52
765,248,-1952,512,-42,-304,52
770,224,-1968,480,-33,-298,52
775,232,-1960,488,-23,-291,49
780,232,-1952,488,-13,-285,48
785,232,-1928,456,-6,-282,47
790,240,-1960,472,1,-276,47
795,256,-1968,472,7,-271,46
800,248,-1928,440,13,-266,44
805,264,-1960,448,17,-261,43
810,264,-1920,424,18,-255,43
815,280,-1928,456,20,-249,42
820,272,-1928,440,21,-244,38
825,264,-1904,424,21,-238,37
830,280,-1888,440,19,-230,37
835,280,-1928,416,16,-222,37
840,312,-1920,456,11,-217,34
845,296,-1928,432,6,-211,30
850,280,-1912,448,-1,-206,30
855,288,-1896,448,-9,-203,29
860,288,-1920,440,-17,-201,26
865,296,-1936,408,-25,-201,26
870,240,-1952,360,-32,-200,27
875,304,-1952,384,-38,-199,28
880,264,-1912,408,-45,-198,27
885,288,-1936,416,-48,-196,29
890,264,-1944,392,-52,-197,29
895,272,-1888,368,-55,-197,30
900,264,-1920,344,-59,-196,31
905,256,-1920,384,-63,-195,33
910,264,-1904,376,-70,-194,35
915,240,-1896,376,-78,-190,36
920,232,-1904,352,-87,-186,36
925,224,-1928,360,-95,-181,37
930,240,-1920,336,-100,-175,36
935,224,-1904,352,-103,-168,36
940,216,-1904,312,-103,-165,32
945,224,-1912,344,-103,-164,32
950,224,-1928,328,-103,-164,31
955,232,-1888,328,-108,-163,33
960,264,-1928,304,-114,-163,33
965,248,-1936,296,-123,-163,36
970,256,-1920,296,-130,-161,35
975,248,-1896,264,-140,-163,38
980,264,-1896,280,-150,-163,40
985,264,-1880,280,-158,-161,42
990,264,-1888,296,-167,-160,46
995,216,-1960,256,-178,-160,49
1000,264,-1904,240,-188,-160,47
1005,272,-1880,264,-197,-161,47
1010,296,-1880,280,-209,-162,47
1015,296,-1920,280,-220,-164,48
1020,288,-1896,248,-231,-163,47
1025,280,-1912,312,-239,-161,46
1030,272,-1896,296,-247,-159,47
1035,280,-1912,264,-251,-156,47
1040,296,-1904,328,-255,-151,49
1045,280,-1912,296,-255,-148,50
1050,280,-1888,264,-256,-144,51
1055,280,-1896,296,-258,-141,50
1060,296,-1912,280,-258,-138,51
1065,288,-1912,288,-259,-136,51
1070,296,-1928,272,-261,-134,45
1075,288,-1904,272,-265,-131,44
1080,272,-1912,288,-270,-128,42
1085,280,-1896,296,-273,-125,40
1090,288,-1896,288,-278,-123,37
1095,312,-1920,280,-283,-123,37
1100,312,-1944,264,-289,-121,35
1105,304,-1968,288,-290,-121,33
1110,288,-1928,272,-289,-120,30
1115,328,-1960,288,-285,-119,29
1120,304,-1984,280,-278,-117,29
1125,336,-1984,280,-269,-112,27
1130,328,-1976,280,-258,-107,25
1135,304,-2008,256,-248,-100,21
1140,320,-2000,264,-238,-93,17
1145,336,-2016,248,-230,-84,13
1150,328,-2024,256,-223,-77,8
1155,304,-2024,280,-213,-70,4
1160,312,-2016,256,-205,-61,-2
1165,312,-2008,256,-196,-51,-8
1170,336,-2000,232,-191,-43,-10
1175,312,-2008,240,-185,-37,-13
1180,304,-2024,232,-180,-29,-14
1185,288,-2016,280,-177,-24,-13
1190,288,-1992,232,-173,-20,-12
1195,272,-2000,232,-171,-15,-9
1200,264,-1992,248,-167,-13,-7
1205,224,-1960,256,-165,-13,-1
1210,248,-1968,224,-164,-14,0
1215,232,-1960,192,-161,-17,0
1220,240,-1968,224,-157,-18,1
1225,232,-1984,248,-155,-19,2
1230,240,-1936,216,-147,-18,-2
1235,224,-1952,216,-139,-15,-2
1240,224,-1952,200,-132,-9,-8
1245,216,-1952,176,-128,1,-13
1250,248,-1952,184,-127,12,-20
1255,224,-1960,168,-129,28,-25
1260,248,-1960,184,-131,44,-30
1265,232,-1944,176,-135,63,-38
1270,264,-1936,160,-142,82,-45
1275,232,-1920,176,-149,101,-51
1280,232,-1952,168,-155,117,-58
1285,256,-1928,176,-164,132,-62
1290,256,-1952,152,-169,144,-66
1295,256,-1960,144,-176,155,-70
1300,248,-1952,136,-180,160,-72
1305,248,-1944,136,-184,165,-76
1310,264,-1936,112,-186,167,-75
1315,256,-1944,120,-189,167,-74
1320,248,-1968,104,-192,167,-74
1325,256,-1944,136,-196,169,-73
1330,256,-1928,96,-197,169,-76
1335,280,-1952,104,-197,171,-77
1340,248,-1920,104,-196,173,-79
1345,256,-1936,96,-196,176,-79
1350,248,-1912,72,-198,178,-80
1355,264,-1896,88,-201,183,-83
1360,232,-1912,112,-205,189,-85
1365,256,-1880,64,-212,194,-85
1370,248,-1880,104,-220,201,-85
1375,216,-1896,144,-230,206,-84
1380,272,-1872,80,-241,212,-85
1385,264,-1864,56,-249,218,-85
1390,272,-1880,80,-261,225,-83
1395,280,-1880,56,-269,230,-81
1400,272,-1848,40,-277,236,-77
1405,272,-1880,56,-285,242,-75
1410,288,-1848,32,-294,247,-72
1415,312,-1848,72,-304,250,-68
1420,296,-1872,24,-315,253,-65
1425,320,-1856,64,-327,257,-61
1430,288,-1864,24,-340,259,-54
1435,224,-1848,64,-353,262,-48
1440,336,-1856,32,-368,261,-44
1445,296,-1872,32,-379,260,-41
1450,296,-1832,72,-389,258,-38
1455,312,-1856,56,-397,253,-36
1460,288,-1840,16,-403,250,-36
1465,288,-1856,16,-411,246,-36
1470,288,-1896,16,-418,241,-31
1475,272,-1896,40,-422,238,-29
1480,256,-1912,24,-426,234,-23
1485,272,-1888,32,-424,227,-22
1490,256,-1888,24,-416,219,-26
1495,256,-1872,8,-418,210,-20
1500,264,-1904,24,-422,202,-6
1505,272,-1888,0,-424,190,8
1510,248,-1888,-16,-426,180,18
1515,232,-1848,0,-427,166,29
1520,240,-1872,8,-430,153,40
1525,224,-1864,0,-433,138,50
1530,256,-1848,0,-435,124,57
1535,240,-1872,48,-437,109,63
1540,232,-1880,-8,-434,99,65
1545,216,-1880,-32,-431,89,72
1550,232,-1920,-8,-425,81,72
1555,240,-1896,-8,-415,75,73
1560,224,-1904,-16,-405,71,75
1565,256,-1928,-8,-393,67,74
1570,280,-1928,-40,-383,63,72
1575,264,-1928,-40,-376,57,72
1580,272,-1928,-72,-371,53,67
1585,320,-1944,-64,-369,50,62
1590,296,-1936,-40,-366,46,59
1595,304,-1952,-72,-364,47,54
1600,328,-1928,-64,-363,45,53
1605,328,-1952,-80,-365,43,52
1610,328,-1944,-88,-369,42,47
1615,328,-1936,-64,-371,42,41
1620,344,-1952,-88,-372,45,36
1625,352,-1976,-88,-370,45,31
1630,328,-1952,-72,-364,47,25
1635,352,-1960,-96,-355,49,17
1640,368,-1992,-80,-350,52,12
1645,360,-1976,-104,-346,53,5
1650,336,-1992,-96,-345,56,4
1655,352,-1968,-128,-342,60,2
1660,336,-1984,-120,-340,64,-2
1665,352,-1960,-136,-336,69,-5
1670,312,-1968,-120,-333,72,-5
1675,320,-1928,-112,-329,74,-6
1680,328,-1952,-160,-328,76,-4
1685,296,-1920,-144,-328,75,-2
1690,296,-1936,-152,-333,76,1
1695,296,-1928,-160,-337,76,3
1700,288,-1872,-152,-342,74,6
1705,296,-1880,-144,-347,74,9
1710,296,-1872,-184,-356,74,11
1715,288,-1880,-168,-366,76,16
