timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,168,-1984,240,12,43,6
5,184,-1952,240,14,43,8
10,176,-1952,224,17,41,7
15,176,-1968,216,18,40,9
20,200,-1960,248,17,39,9
25,192,-1952,304,13,37,10
30,184,-1944,240,10,36,10
35,184,-1960,248,9,37,11
40,192,-1960,256,6,36,11
45,176,-1944,248,4,35,12
50,184,-1968,240,5,34,12
55,192,-1968,256,4,34,13
60,208,-1952,240,6,33,12
65,200,-1960,224,6,35,12
70,192,-1936,256,6,36,9
75,192,-1968,224,5,37,10
80,192,-1952,224,6,37,7
85,184,-1960,240,7,36,8
90,192,-1984,232,5,37,6
95,192,-1960,256,5,39,5
100,168,-1952,240,4,39,4
105,192,-1936,216,3,41,4
110,184,-1984,208,1,42,1
115,232,-1992,288,0,42,0
120,192,-1992,296,-2,44,1
125,192,-2000,248,-3,45,0
130,168,-1936,264,-3,45,-2
135,200,-1952,248,-3,47,-2
140,200,-1936,168,-2,48,-2
145,176,-1984,232,-2,50,-1
150,200,-2016,336,-2,50,-3
155,232,-1936,344,-2,50,-2
160,224,-1928,344,-2,52,-3
165,216,-1920,232,-4,51,-2
170,176,-1944,144,-5,52,-2
175,168,-2000,224,-7,53,-1
180,232,-1960,264,-8,53,-2
185,176,-1984,256,-8,53,-2
190,176,-1992,208,-8,54,-2
195,104,-2224,192,-7,55,-1
200,208,-1976,248,-8,54,-2
205,200,-1944,232,-5,56,-2
210,192,-1968,248,-4,55,-2
215,184,-1968,248,-4,54,-2
220,176,-1968,264,-2,54,0
225,176,-1944,224,-2,53,-1
230,176,-1952,216,-2,53,-1
235,184,-1952,240,-3,54,-1
240,176,-1968,272,-6,55,0
245,176,-1952,264,-7,56,-2
250,200,-1952,256,-9,56,0
255,184,-1960,232,-10,57,-1
260,184,-1960,248,-12,55,0
265,176,-1952,288,-12,55,-1
270,192,-1968,240,-11,54,0
275,184,-1960,272,-10,55,-2
280,160,-1960,240,-8,54,0
285,184,-1976,248,-7,55,-1
290,176,-1992,232,-6,56,1
295,168,-1952,248,-5,55,-3
300,160,-1976,280,-5,56,-2
305,184,-1984,232,-4,58,-4
310,192,-1968,280,-4,57,-3
315,168,-1976,232,-3,56,-3
320,168,-1960,248,-1,55,-2
325,184,-1960,272,-1,54,-3
330,168,-1960,240,0,55,-1
335,192,-1960,256,0,51,-2
340,176,-1960,256,0,51,0
345,152,-1960,248,-1,51,0
350,168,-1952,232,-1,47,1
355,160,-1960,248,-3,45,-1
360,176,-1952,232,-6,45,2
365,176,-1952,224,-8,45,0
370,184,-1976,248,-13,45,3
375,176,-1944,224,-15,46,0
380,200,-1976,256,-17,48,1
385,200,-1952,256,-16,49,-1
390,192,-1960,240,-14,50,1
395,192,-1944,240,-8,52,-1
400,176,-1960,240,-5,51,2
405,208,-1984,240,-2,50,0
410,208,-1976,256,0,52,1
415,160,-1984,256,2,51,-2
420,200,-1952,232,3,49,1
425,200,-1968,240,3,46,1
430,200,-1952,248,2,47,4
435,184,-1976,232,-2,45,2
440,216,-1976,224,-2,45,4
445,200,-1968,224,-3,43,3
450,216,-1968,272,-5,42,5
455,192,-1968,248,-6,42,2
460,168,-1952,256,-6,45,2
465,216,-1952,224,-7,47,0
470,176,-1968,264,-9,50,1
475,208,-1984,248,-9,54,-4
480,184,-1968,272,-11,59,-1
485,208,-1976,248,-13,63,-4
490,208,-1968,240,-13,67,-2
495,192,-1976,280,-13,68,-5
500,200,-1960,248,-13,71,-4
505,192,-1968,280,-12,72,-6
510,200,-1968,256,-10,71,-2
515,208,-1952,264,-9,70,-5
520,200,-1960,248,-7,70,-2
525,192,-1968,240,-8,68,-4
530,192,-1952,256,-9,66,-2
535,184,-1960,240,-9,66,-4
540,200,-1992,288,-9,65,-2
545,184,-1968,272,-10,65,-5
550,176,-1968,240,-10,66,-4
555,176,-1952,224,-10,66,-7
560,184,-1960,256,-11,66,-4
565,192,-1984,224,-10,68,-5
570,168,-1960,264,-11,68,-4
575,192,-1944,256,-12,69,-7
580,200,-1968,288,-11,71,-6
585,184,-1968,232,-13,71,-7
590,200,-1968,280,-15,73,-5
595,176,-1976,232,-16,71,-8
600,168,-1952,280,-16,72,-5
605,168,-1944,240,-17,73,-5
610,184,-1960,240,-16,73,-4
615,192,-1960,248,-15,74,-5
620,184,-1960,232,-13,75,-4
625,176,-1936,256,-11,73,-6
630,184,-1960,264,-8,73,-3
635,192,-1976,248,-7,73,-6
640,184,-1960,248,-7,72,-5
645,160,-1944,256,-6,70,-8
650,160,-1936,224,-6,69,-6
655,184,-1960,256,-9,69,-8
660,184,-1968,224,-11,68,-6
665,160,-1952,248,-14,66,-9
670,192,-1976,264,-15,64,-5
675,168,-1976,248,-15,64,-7
680,184,-1960,232,-15,63,-4
