timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-8,-1984,-120,58,11,-12
5,-56,-2000,-160,59,10,-13
10,-40,-1976,-128,57,12,-10
15,-64,-2000,-144,55,12,-12
20,-40,-1984,-144,51,14,-12
25,-32,-2000,-160,51,13,-13
30,-40,-1984,-136,49,14,-9
35,-32,-1992,-120,48,15,-10
40,-32,-1992,-136,49,15,-11
45,-56,-2000,-120,50,15,-11
50,-16,-2008,-104,52,15,-11
55,-56,-1984,-144,53,14,-13
60,-16,-1992,-88,53,13,-15
65,-24,-1976,-120,53,10,-12
70,-48,-1992,-96,52,10,-13
75,-48,-1952,-136,51,10,-14
80,-48,-1968,-136,51,10,-13
85,-32,-1984,-112,50,10,-14
90,-40,-2000,-120,51,10,-14
95,-56,-1976,-136,50,10,-13
100,-8,-2000,-120,48,10,-12
105,-40,-1984,-120,46,11,-12
110,-24,-1992,-136,43,11,-14
115,-56,-2008,-120,40,11,-14
120,-16,-2016,-128,40,11,-15
125,-24,-1992,-112,43,10,-16
130,-72,-2032,-88,48,9,-14
135,-24,-2000,-168,54,10,-13
140,-32,-1976,-152,59,10,-12
145,-32,-1992,-160,64,10,-13
150,-32,-1976,-160,67,11,-12
155,-48,-1976,-144,70,11,-12
160,-32,-1960,-168,71,12,-11
165,-64,-1960,-152,70,11,-12
170,-16,-1984,-128,70,12,-11
175,-32,-1992,-136,68,11,-11
180,-24,-1984,-88,65,11,-9
185,-32,-1992,-104,63,9,-10
190,-40,-1968,-96,61,10,-9
195,-56,-1984,-104,58,10,-9
200,-32,-1968,-136,57,11,-10
205,-56,-1968,-120,56,12,-9
210,-8,-1976,-112,56,13,-9
215,-16,-2024,-128,58,14,-10
220,-40,-1984,-128,60,14,-10
225,-48,-2008,-144,61,15,-9
230,-40,-2016,-128,61,15,-9
235,-8,-1984,-160,62,16,-12
240,-32,-1984,-152,61,15,-14
245,-16,-1984,-160,61,14,-12
250,-48,-1968,-144,60,12,-13
255,-24,-1976,-136,59,12,-13
260,-40,-1968,-136,59,12,-12
265,-24,-1976,-112,57,11,-12
270,-24,-1984,-136,57,10,-10
275,-64,-1944,-136,57,10,-11
280,-40,-1984,-120,57,10,-10
285,-56,-1992,-152,56,10,-8
290,-32,-1936,-120,55,9,-9
295,-24,-1984,-128,55,9,-10
300,-40,-1976,-136,54,9,-8
305,-32,-1976,-128,53,10,-10
310,-32,-1984,-120,52,10,-13
315,-16,-1992,-144,53,11,-12
320,-32,-2016,-184,53,10,-13
325,-48,-1976,-144,54,11,-13
330,-64,-1968,-136,54,9,-16
335,-16,-2008,-120,55,11,-17
340,-56,-2008,-160,56,10,-16
345,-40,-1984,-176,56,11,-16
350,-40,-1984,-120,57,10,-15
355,-56,-1976,-136,58,11,-14
360,-32,-1984,-104,58,10,-12
365,-16,-1984,-112,58,10,-10
370,-40,-1968,-96,58,11,-10
