timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,128,-1952,-256,79,10,-11
5,144,-1992,-272,80,9,-9
10,152,-1992,-288,79,11,-9
15,144,-1976,-264,80,11,-10
20,128,-1952,-296,80,13,-11
25,136,-1944,-264,80,13,-10
30,128,-1976,-296,80,14,-11
35,128,-1968,-272,80,14,-12
40,128,-1960,-280,80,14,-11
45,144,-1984,-272,79,13,-16
50,136,-1968,-240,79,15,-14
55,120,-1968,-264,80,15,-15
60,144,-1968,-288,81,13,-15
65,128,-1952,-232,83,14,-15
70,128,-1968,-312,85,14,-14
75,128,-1976,-272,87,14,-14
80,112,-1968,-304,90,12,-13
85,136,-1952,-280,91,12,-14
90,128,-1960,-272,90,12,-11
95,120,-1976,-256,92,13,-13
100,136,-1976,-256,90,13,-13
105,136,-1944,-288,88,11,-11
110,128,-1984,-256,86,12,-10
115,120,-1968,-264,85,13,-10
120,128,-1992,-272,83,13,-10
125,120,-1960,-288,83,13,-9
130,128,-1968,-304,81,13,-12
135,152,-1952,-208,80,14,-10
140,128,-1960,-248,79,13,-11
145,144,-1968,-248,76,15,-12
150,136,-2000,-264,75,14,-12
155,152,-1960,-256,74,15,-12
160,144,-1976,-256,72,15,-10
165,128,-1952,-288,69,14,-11
170,120,-1960,-264,67,15,-11
175,128,-1968,-248,67,14,-12
180,120,-1944,-256,65,12,-12
185,96,-1984,-320,64,13,-12
190,160,-1968,-264,64,11,-11
195,160,-1984,-256,64,12,-9
200,128,-1976,-264,64,12,-11
205,136,-1960,-248,63,13,-12
210,128,-1984,-208,61,12,-10
215,128,-1968,-256,59,12,-11
220,144,-1960,-240,57,13,-11
225,136,-1960,-224,55,13,-12
230,128,-1984,-248,54,13,-12
235,152,-2008,-248,54,12,-12
240,128,-1960,-248,54,13,-12
245,136,-1976,-272,56,14,-11
250,136,-1976,-264,57,14,-11
255,168,-1976,-240,59,13,-12
260,144,-1968,-256,60,14,-11
265,144,-1960,-232,62,12,-12
270,144,-1952,-256,60,12,-14
275,136,-1992,-264,59,12,-15
280,168,-1984,-272,56,11,-15
285,144,-1944,-248,54,10,-14
290,136,-1984,-256,53,10,-14
295,120,-1976,-248,52,10,-15
300,144,-2000,-272,54,11,-17
305,168,-2000,-264,56,12,-16
310,144,-1968,-280,60,12,-17
315,144,-1968,-280,67,12,-16
320,128,-1968,-264,70,12,-15
325,168,-1976,-264,76,12,-14
330,136,-1960,-280,80,12,-13
335,120,-1960,-272,83,12,-13
340,128,-1944,-240,85,11,-12
345,136,-2016,-224,85,9,-13
350,160,-1968,-256,85,9,-12
355,152,-1968,-256,83,7,-12
360,128,-1968,-224,81,8,-11
365,128,-1976,-232,78,7,-10
370,136,-1984,-232,75,9,-9
375,152,-1968,-240,73,10,-10
380,136,-1992,-248,71,9,-11
385,128,-1984,-264,70,13,-11
390,144,-1944,-264,70,13,-12
395,96,-1984,-280,69,14,-11
400,168,-1960,-264,68,15,-12
405,128,-1952,-240,68,14,-11
410,152,-1984,-248,68,15,-12
415,168,-1976,-216,68,14,-13
420,136,-1968,-240,68,15,-15
425,152,-1984,-264,68,15,-12
430,104,-1952,-224,67,13,-13
435,144,-1952,-240,68,11,-14
440,152,-1976,-264,66,11,-14
445,144,-1952,-248,67,11,-11
450,144,-1992,-272,64,10,-10
455,144,-1968,-272,63,9,-10
460,128,-1976,-248,61,9,-11
465,144,-1968,-240,60,9,-10
470,136,-1968,-240,60,9,-9
475,152,-1944,-256,59,8,-9
480,128,-1944,-256,60,8,-9
485,120,-1952,-264,59,9,-9
490,112,-1928,-280,60,10,-11
495,144,-1992,-256,61,10,-10
500,136,-1944,-272,64,12,-11
505,104,-1944,-248,65,12,-11
510,144,-1944,-224,64,12,-11
515,144,-1984,-256,66,11,-10
520,144,-1976,-248,67,12,-12
525,136,-1952,-224,65,11,-11
530,144,-1968,-264,67,12,-11
535,136,-1984,-272,67,9,-12
540,136,-1984,-272,66,10,-10
545,144,-1992,-272,65,9,-10
550,136,-1984,-224,66,11,-10
555,128,-1944,-248,64,10,-10
560,128,-1984,-232,63,10,-10
565,104,-1976,-240,63,9,-11
570,120,-1968,-296,61,9,-11
575,144,-1968,-240,61,12,-12
580,112,-1968,-248,60,12,-14
585,120,-1944,-256,59,11,-13
590,128,-1960,-248,59,12,-13
595,152,-1992,-272,58,11,-12
600,128,-1960,-264,59,13,-14
605,128,-1968,-264,59,15,-15
610,136,-1992,-264,61,15,-14
615,144,-1968,-240,63,15,-14
620,144,-1960,-240,64,14,-14
625,128,-1968,-224,65,14,-13
630,152,-1984,-232,66,13,-12
635,136,-1976,-224,66,12,-12
640,136,-1968,-224,65,13,-14
645,128,-1944,-248,65,13,-14
650,136,-2008,-232,62,12,-13
655,128,-1968,-256,60,11,-10
660,144,-1976,-240,56,12,-10
665,96,-2000,-264,54,11,-10
670,112,-1976,-256,50,9,-9
675,176,-1992,-248,46,8,-10
680,176,-2008,-264,43,7,-10
685,152,-2016,-256,42,6,-9
690,152,-1984,-248,39,4,-11
695,120,-1936,-240,37,3,-10
700,136,-1976,-264,36,0,-11
705,128,-1984,-240,32,-1,-9
710,136,-1984,-208,28,-2,-9
715,168,-2008,-200,22,-2,-8
720,136,-1944,-200,17,-4,-9
725,136,-1944,-200,12,-3,-8
730,112,-1952,-216,5,-4,-6
735,128,-1976,-216,0,-1,-7
740,136,-1976,-216,-4,0,-6
745,144,-1960,-200,-9,2,-8
750,128,-1976,-240,-11,4,-9
755,128,-1992,-248,-14,6,-8
760,152,-1976,-240,-17,8,-7
765,104,-1952,-288,-16,9,-7
770,144,-1960,-280,-15,11,-8
775,136,-1944,-248,-12,12,-7
780,136,-1976,-248,-10,12,-7
785,144,-1976,-232,-5,12,-9
790,152,-1960,-256,-3,13,-11
795,152,-1968,-264,-1,12,-10
800,128,-1944,-256,1,11,-12
805,144,-1960,-224,3,11,-14
810,168,-1968,-256,4,9,-14
815,144,-1976,-256,4,7,-13
820,136,-1976,-256,4,5,-12
825,144,-1944,-200,4,3,-11
830,120,-1968,-256,4,2,-12
835,144,-1976,-240,3,1,-10
840,152,-1976,-256,3,1,-10
845,128,-1968,-232,3,0,-10
850,136,-1960,-256,2,-2,-13
855,128,-1952,-240,0,-3,-11
860,120,-1960,-240,0,-5,-12
865,120,-1944,-264,-2,-6,-12
870,136,-1968,-232,-4,-5,-13
875,128,-1952,-240,-5,-5,-14
880,128,-1944,-280,-3,-6,-14
885,144,-1968,-264,0,-6,-17
890,120,-1968,-296,2,-5,-16
895,144,-1968,-256,5,-6,-15
900,136,-1944,-256,7,-4,-15
905,152,-1976,-312,10,-2,-17
910,120,-1952,-312,11,-1,-18
915,112,-1976,-264,15,-1,-16
920,120,-2000,-264,19,-1,-16
925,112,-1960,-304,23,-1,-16
930,160,-1976,-192,27,-2,-15
935,128,-1968,-264,28,-3,-16
940,112,-1968,-256,30,-4,-16
945,144,-1992,-240,30,-3,-15
950,128,-1984,-296,31,-4,-15
955,160,-2008,-288,36,-3,-16
960,152,-1960,-288,45,-4,-16
965,128,-1968,-240,55,-2,-16
970,136,-1936,-304,66,-2,-18
975,128,-1984,-312,69,1,-18
980,152,-1952,-288,67,3,-15
985,128,-1952,-224,61,6,-12
990,152,-1968,-272,52,8,-9
995,120,-1968,-272,40,9,-8
1000,136,-1936,-280,31,11,-5
1005,128,-1960,-288,26,13,-4
1010,144,-1976,-264,22,15,-6
1015,136,-1984,-272,21,16,-5
1020,144,-1976,-272,25,18,-6
1025,120,-1952,-288,32,17,-6
1030,144,-1984,-264,39,19,-6
1035,120,-1976,-312,51,19,-9
1040,144,-1968,-272,59,18,-11
1045,160,-1984,-312,65,16,-10
1050,152,-1976,-256,65,15,-10
1055,136,-1944,-272,66,15,-10
1060,136,-1936,-264,62,13,-10
1065,144,-1960,-232,58,11,-9
1070,128,-1936,-264,52,10,-10
1075,120,-1944,-264,48,8,-10
1080,152,-1960,-264,45,7,-11
1085,136,-1960,-256,43,6,-11
1090,136,-1944,-248,42,8,-9
1095,144,-1968,-280,41,8,-9
1100,144,-1984,-296,41,9,-8
1105,144,-1952,-256,42,9,-8
1110,160,-1936,-280,45,9,-8
1115,136,-1960,-280,48,8,-7
1120,144,-1976,-256,51,8,-6
1125,168,-1968,-312,53,8,-6
1130,136,-1960,-272,55,8,-6
1135,168,-1992,-304,55,8,-7
1140,200,-1976,-256,56,8,-6
1145,144,-1992,-296,57,9,-6
1150,144,-1968,-296,58,9,-7
1155,144,-1968,-272,59,10,-4
1160,160,-1968,-256,59,12,-5
1165,168,-1992,-272,60,11,-3
1170,168,-1984,-272,62,9,-3
1175,168,-1984,-272,64,9,-5
1180,152,-1944,-256,66,10,-5
1185,160,-1968,-272,68,10,-2
1190,144,-2008,-216,68,10,-4
1195,96,-1984,-288,69,10,-3
1200,144,-1968,-248,68,10,-4
1205,152,-1992,-272,66,10,-6
1210,128,-1968,-280,67,13,-8
1215,136,-1944,-232,67,14,-7
1220,136,-1960,-288,67,15,-9
1225,120,-1968,-256,66,16,-11
1230,152,-1960,-296,66,17,-12
1235,128,-1944,-264,67,18,-11
1240,144,-1960,-264,68,20,-12
1245,160,-1952,-304,68,21,-12
1250,144,-1896,-264,69,21,-11
1255,128,-1968,-272,69,19,-12
1260,136,-1960,-216,69,20,-12
1265,160,-1984,-264,69,21,-12
1270,152,-1992,-280,69,22,-13
1275,160,-1952,-240,67,22,-14
1280,136,-1968,-248,67,21,-12
1285,144,-1992,-256,67,21,-11
1290,120,-1944,-272,68,19,-12
1295,168,-1976,-248,68,18,-10
1300,96,-1976,-232,70,18,-9
1305,152,-2000,-224,70,16,-9
1310,128,-1936,-264,71,16,-8
1315,112,-1968,-224,69,15,-7
1320,120,-1944,-240,70,15,-8
1325,128,-1976,-272,70,13,-8
1330,144,-1968,-264,70,13,-6
1335,120,-1936,-248,71,12,-8
1340,128,-1960,-264,72,11,-7
