timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,88,-2000,-440,-71,60,-5
5,120,-2040,-432,-69,60,-5
10,104,-2016,-448,-67,59,-6
15,96,-1992,-440,-65,60,-7
20,104,-2008,-440,-62,61,-7
25,128,-2024,-408,-62,62,-6
30,88,-2008,-408,-61,62,-8
35,96,-2016,-416,-60,64,-9
40,112,-2000,-424,-58,62,-9
45,128,-2008,-416,-58,61,-9
50,104,-2000,-408,-58,59,-9
55,112,-2008,-400,-56,56,-8
60,112,-2024,-408,-55,53,-7
65,104,-2016,-400,-55,48,-7
70,96,-2040,-360,-56,40,-4
75,112,-2024,-384,-55,32,-1
80,80,-2000,-392,-56,23,1
85,96,-2016,-424,-57,17,3
90,88,-2040,-400,-58,9,7
95,96,-2008,-384,-60,1,8
100,80,-2056,-392,-62,-7,9
105,80,-2072,-400,-63,-13,11
110,56,-2056,-392,-64,-22,14
115,104,-2056,-384,-65,-33,17
120,72,-2080,-384,-65,-42,17
125,64,-2064,-392,-67,-50,18
130,104,-2104,-328,-67,-57,17
135,40,-2240,-320,-64,-63,14
140,40,-2112,-320,-34,-70,-2
145,56,-2064,-376,-15,-86,-1
150,-64,-2208,-328,-19,-108,-5
155,32,-2128,-360,-17,-134,-28
160,88,-2080,-368,-13,-142,-29
165,112,-2096,-440,-14,-142,-35
170,96,-2040,-456,-16,-125,-40
175,96,-2008,-448,-24,-106,-48
180,104,-2016,-448,-33,-87,-57
185,104,-2000,-456,-40,-66,-64
190,96,-1984,-448,-50,-40,-75
195,104,-1984,-424,-60,-17,-82
200,96,-1968,-392,-67,3,-89
205,56,-1952,-392,-68,14,-93
210,56,-1944,-360,-69,21,-96
215,16,-1952,-344,-68,23,-101
220,24,-1976,-328,-67,21,-105
225,16,-1984,-352,-64,17,-107
230,0,-1984,-360,-63,13,-106
235,0,-1992,-344,-62,6,-106
240,24,-1968,-280,-60,1,-103
245,24,-2008,-328,-57,-5,-98
250,24,-1984,-320,-48,-5,-96
255,40,-1968,-288,-37,-3,-91
