timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-8,-2016,64,-17,150,-8
5,-24,-2016,88,-16,146,-10
10,-8,-2040,64,-15,141,-12
15,-24,-2032,80,-16,139,-15
20,8,-2032,64,-14,141,-20
25,0,-2080,64,-15,140,-23
30,-8,-2064,64,-14,143,-23
35,0,-2032,72,-12,147,-23
40,-8,-2048,72,-12,149,-25
45,-40,-2032,72,-12,153,-24
50,-16,-2032,72,-14,156,-24
55,-24,-2040,72,-17,156,-22
60,-16,-2032,96,-18,155,-20
65,-24,-2032,112,-17,155,-17
70,-32,-2032,104,-19,154,-17
75,-40,-2032,80,-18,153,-12
80,-16,-2056,112,-18,153,-11
85,-16,-2056,88,-20,155,-8
90,0,-2048,112,-23,155,-9
95,0,-2040,112,-26,155,-7
100,-48,-2016,72,-27,156,-9
105,-40,-2008,80,-28,156,-9
110,-16,-2048,96,-28,155,-10
115,-24,-2040,104,-31,155,-9
120,-24,-2024,112,-30,157,-12
125,8,-2040,104,-31,157,-11
130,0,-2064,144,-31,159,-11
135,16,-2064,112,-30,161,-10
140,8,-2056,144,-28,162,-12
145,-8,-2040,168,-25,160,-11
150,-8,-2024,152,-21,159,-12
155,16,-2056,144,-17,157,-11
160,24,-2040,128,-18,155,-14
165,8,-2008,152,-22,155,-11
170,8,-1992,104,-30,153,-14
175,-24,-2008,96,-37,154,-12
180,-8,-1992,96,-43,157,-12
185,-32,-1992,112,-48,160,-9
190,0,-2000,144,-52,165,-12
195,-16,-2016,88,-56,165,-10
200,-32,-2000,136,-59,163,-14
205,-32,-2024,112,-60,161,-14
210,-16,-2008,96,-60,160,-16
215,-16,-1992,136,-63,157,-15
220,-24,-2016,112,-66,156,-18
225,-16,-1984,152,-72,154,-17
230,-16,-2000,112,-77,150,-19
235,-16,-1976,144,-80,151,-17
240,-24,-2016,128,-82,152,-20
245,16,-2016,128,-85,156,-19
250,-24,-2032,144,-87,158,-24
255,0,-2024,104,-89,160,-24
260,0,-2056,152,-88,161,-27
265,16,-2040,136,-88,160,-28
270,0,-2024,88,-89,160,-32
275,8,-2008,112,-89,158,-31
280,-8,-2024,144,-89,157,-35
285,-8,-2032,128,-87,157,-35
290,-32,-1992,136,-88,157,-38
295,-24,-1984,136,-89,160,-37
300,-16,-2024,104,-92,162,-40
305,-40,-1976,112,-95,163,-38
310,-8,-2008,112,-98,162,-40
315,-16,-2000,104,-103,160,-36
320,-32,-2000,104,-109,157,-37
325,-32,-2024,88,-116,152,-35
330,-48,-2000,80,-120,149,-35
335,-56,-1984,64,-125,146,-33
340,-56,-2024,88,-129,143,-34
345,-64,-2032,80,-129,139,-32
350,-80,-2032,104,-129,134,-33
355,-64,-2032,120,-130,130,-30
360,-40,-2032,88,-129,127,-33
365,-40,-2032,96,-129,122,-31
370,-48,-2008,96,-130,118,-35
375,-64,-2016,80,-135,115,-36
380,-56,-2000,104,-138,112,-39
385,-32,-2008,72,-141,109,-40
390,-24,-2016,64,-143,105,-44
395,-8,-2024,64,-146,103,-44
400,-32,-2008,88,-149,102,-47
405,-8,-2032,40,-149,99,-48
410,-8,-2032,72,-151,98,-51
415,0,-2048,56,-153,97,-49
420,0,-2056,40,-155,97,-51
425,0,-2056,72,-156,96,-52
430,8,-2072,72,-157,94,-56
435,-8,-2064,64,-158,93,-56
440,8,-2064,32,-158,92,-59
445,16,-2040,56,-159,93,-62
450,0,-2064,32,-160,93,-66
455,-8,-2040,56,-161,94,-67
460,0,-2048,56,-161,95,-71
465,8,-2048,56,-159,98,-71
470,16,-2048,48,-155,102,-73
475,-16,-2048,24,-152,106,-75
480,24,-2072,32,-148,108,-79
485,16,-2048,8,-146,112,-80
490,0,-2040,8,-145,115,-82
495,32,-2040,16,-146,116,-83
500,8,-2024,0,-149,117,-84
505,24,-2040,8,-153,121,-83
510,16,-2040,-32,-160,124,-81
515,16,-2016,-48,-172,128,-79
520,40,-2024,-32,-183,136,-80
525,56,-2040,-32,-191,142,-82
530,40,-1992,-24,-195,152,-83
535,48,-1992,-48,-199,159,-84
540,40,-1984,-56,-207,170,-83
545,56,-1984,-48,-214,180,-84
550,88,-1984,-72,-222,192,-80
555,104,-1960,-104,-231,203,-79
560,112,-1952,-96,-244,218,-75
565,104,-1944,-112,-257,234,-72
570,104,-1920,-144,-278,247,-70
575,96,-1920,-104,-296,259,-65
580,112,-1920,-176,-313,270,-59
585,112,-1904,-176,-328,282,-57
590,104,-1928,-136,-340,302,-53
595,120,-1952,-144,-346,323,-52
600,112,-1952,-128,-348,343,-50
605,88,-1960,-104,-345,361,-52
610,96,-2016,-48,-340,371,-49
615,64,-2048,-80,-330,377,-51
620,64,-2080,-56,-314,382,-53
625,16,-2104,0,-297,386,-55
630,-32,-2144,16,-272,385,-49
635,-32,-2200,64,-245,379,-42
640,-72,-2200,16,-216,373,-36
645,-40,-2240,72,-187,371,-37
650,-8,-2272,72,-163,364,-35
655,-32,-2224,48,-141,355,-42
660,8,-2232,40,-124,342,-46
665,32,-2208,48,-111,325,-60
670,16,-2160,32,-105,306,-71
675,40,-2120,-24,-102,286,-83
680,16,-2080,-32,-104,270,-89
685,24,-2064,-24,-110,259,-97
690,8,-2000,-16,-110,257,-102
695,-8,-1952,-56,-113,260,-106
700,24,-1960,16,-117,277,-104
705,56,-1952,0,-121,294,-108
710,64,-1944,0,-124,314,-111
715,56,-1952,32,-130,335,-118
720,56,-1944,48,-135,352,-117
725,88,-1992,96,-142,365,-114
730,96,-2008,64,-152,363,-108
735,96,-2024,96,-155,346,-115
740,120,-2016,64,-164,334,-115
745,112,-2032,72,-177,329,-119
750,128,-2064,64,-185,315,-117
755,120,-2056,40,-194,303,-118
760,104,-2056,64,-199,291,-113
765,88,-2056,48,-197,272,-117
770,80,-2064,48,-194,251,-118
775,80,-2064,32,-192,234,-123
780,88,-2072,-8,-189,221,-119
785,96,-2080,-16,-190,214,-123
790,104,-2080,-40,-189,207,-127
795,104,-2088,-40,-186,201,-135
800,96,-2080,-56,-180,195,-142
805,112,-2072,-72,-173,190,-157
810,144,-2064,-80,-169,190,-164
