timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-64,-1976,312,76,23,-9
5,-104,-1960,280,72,22,-9
10,-80,-1952,304,67,21,-7
15,-80,-1984,304,65,20,-9
20,-72,-1952,304,61,21,-8
25,-104,-1888,264,60,17,-8
30,-64,-1944,296,56,17,-7
35,-80,-1968,296,54,17,-6
40,-104,-1984,296,53,15,-4
45,-88,-1968,304,54,16,-5
50,-72,-1984,280,53,14,-6
55,-80,-1960,304,53,14,-5
60,-80,-1936,304,53,15,-5
65,-72,-1968,288,56,15,-6
70,-64,-1976,296,57,14,-6
75,-72,-1968,272,59,15,-6
80,-88,-1960,280,59,16,-6
85,-96,-1944,288,60,18,-9
90,-80,-1952,312,62,17,-6
95,-64,-1984,280,61,16,-8
100,-56,-1976,296,62,16,-7
105,-88,-1952,296,62,16,-8
110,-96,-1936,288,60,14,-8
115,-72,-1960,312,60,14,-10
120,-64,-1976,288,59,15,-8
125,-64,-1952,304,59,14,-7
130,-80,-1960,304,59,13,-6
135,-48,-1968,288,58,15,-7
140,-80,-1992,296,57,14,-7
145,-72,-1936,272,56,12,-7
150,-72,-1944,312,55,13,-9
155,-72,-1936,280,54,13,-9
160,-88,-1960,296,53,12,-7
165,-64,-1960,296,52,12,-7
170,-80,-1968,304,52,12,-10
175,-48,-1952,272,51,10,-10
180,-56,-1960,296,51,11,-9
185,-8,-1928,152,52,12,-10
190,-104,-1880,256,52,11,-8
195,-88,-2008,312,55,13,-10
200,-56,-1912,320,54,13,-10
205,-48,-1920,288,55,13,-11
210,-120,-1984,400,55,13,-12
215,-152,-2040,256,55,12,-11
220,8,-2016,336,57,12,-9
225,-64,-2000,248,57,11,-11
230,-72,-1960,288,56,12,-10
235,-72,-1944,312,56,11,-10
240,-80,-1960,320,56,10,-9
245,-64,-1976,328,58,10,-9
250,-48,-1976,304,58,9,-10
255,-72,-1976,320,58,9,-10
260,-88,-1952,312,56,10,-10
265,-64,-1976,296,57,11,-9
270,-64,-1976,304,57,10,-11
275,-72,-1960,288,59,10,-10
280,-88,-1976,296,59,9,-8
285,-80,-1960,304,59,10,-9
290,-64,-1944,320,59,11,-8
295,-64,-1976,304,60,11,-9
300,-64,-1952,296,59,11,-7
305,-40,-1968,272,62,10,-7
310,-40,-1976,288,62,11,-8
315,-56,-1960,272,62,11,-7
320,-56,-1968,296,62,11,-6
325,-72,-1968,312,61,11,-6
330,-56,-1952,288,61,11,-5
335,-72,-1944,296,59,13,-7
340,-72,-1968,288,58,11,-6
345,-64,-1952,280,60,12,-6
350,-56,-1968,296,60,11,-6
355,-72,-1952,304,60,12,-6
360,-64,-1960,304,60,12,-7
365,-64,-1968,296,60,14,-8
370,-64,-1984,248,58,14,-9
375,-56,-1976,296,58,13,-9
380,-88,-1960,296,57,11,-8
385,-80,-1944,304,56,13,-9
390,-64,-1944,288,53,13,-11
395,-80,-1952,328,53,12,-10
400,-56,-1992,288,51,13,-10
405,-88,-1936,304,51,14,-11
410,-80,-1984,296,51,13,-10
415,-64,-1960,320,51,14,-10
420,-80,-1984,272,50,15,-10
425,-48,-1976,296,50,14,-10
430,-72,-1952,320,51,15,-9
435,-64,-1976,320,51,13,-8
440,-56,-1976,280,52,12,-9
445,-80,-1944,296,52,12,-7
450,-72,-1976,256,53,12,-8
455,-72,-1960,304,53,12,-6
460,-40,-1944,304,54,12,-7
465,-80,-1968,296,54,12,-8
470,-64,-1968,336,50,13,-8
475,-88,-1944,304,49,13,-9
480,-80,-1968,320,48,14,-9
485,-80,-1968,328,48,15,-7
490,-72,-1968,288,49,15,-5
495,-56,-1992,296,53,15,-5
500,-56,-2008,272,56,16,-6
505,-64,-1968,256,58,16,-7
510,-80,-1952,288,62,15,-3
515,-72,-1952,296,64,16,-4
520,-64,-1952,288,65,16,-2
525,-72,-1968,320,66,16,-2
530,-88,-1960,312,67,16,-1
535,-80,-1944,304,69,17,-2
540,-88,-1960,288,72,16,-2
545,-88,-1960,288,74,16,-2
550,-80,-1936,344,78,16,-1
555,-64,-1936,320,79,16,-2
560,-72,-1952,280,78,18,-3
565,-48,-1960,320,77,18,-5
570,-64,-1944,272,76,18,-4
575,-80,-1960,344,74,18,-5
580,-72,-1944,320,71,18,-4
585,-72,-1968,304,68,18,-5
590,-64,-1952,320,64,17,-5
595,-64,-1960,344,60,17,-4
600,-64,-1952,312,57,16,-4
605,-72,-1944,320,54,15,-5
610,-72,-1944,304,51,14,-4
615,-80,-1944,312,48,13,-3
620,-80,-1944,296,47,13,-4
625,-56,-1960,288,46,13,-4
630,-64,-1968,312,45,12,-4
635,-80,-1960,296,44,12,-3
640,-80,-1960,312,45,12,-3
645,-64,-1952,312,46,13,-2
650,-112,-1944,336,47,13,-4
655,-80,-1952,280,48,13,-4
660,-88,-1944,304,49,14,-5
665,-72,-1944,280,49,13,-7
670,-72,-1984,312,52,12,-7
675,-64,-1952,328,52,14,-6
680,-72,-1952,280,52,13,-7
685,-72,-1960,312,54,13,-5
690,-80,-1952,312,54,14,-6
695,-88,-1960,312,54,14,-5
700,-80,-1960,328,56,13,-5
705,-72,-1968,296,54,13,-6
710,-72,-1952,304,54,13,-6
715,-64,-1944,288,54,14,-4
720,-64,-1952,336,53,12,-6
725,-80,-1952,328,53,12,-6
730,-64,-1976,288,54,13,-6
735,-48,-1944,272,54,13,-5
740,-88,-1952,312,52,13,-2
745,-64,-1960,296,51,13,-4
750,-80,-1928,304,50,11,-5
755,-72,-1960,320,50,11,-5
760,-80,-1968,296,49,11,-4
765,-96,-1960,304,50,11,-6
770,-64,-1960,312,49,12,-4
775,-88,-1968,272,50,10,-5
780,-80,-1968,312,50,12,-5
785,-80,-1944,296,51,12,-7
790,-72,-1968,320,52,13,-7
795,-72,-1952,280,51,12,-7
800,-88,-1968,304,53,12,-6
805,-88,-1928,304,53,11,-7
810,-72,-1976,328,54,10,-7
815,-120,-1968,336,53,12,-6
820,-80,-1960,312,54,12,-6
825,-72,-1960,296,56,13,-5
830,-56,-1952,312,55,12,-4
835,-72,-1944,328,54,12,-2
840,-88,-1928,304,53,13,-1
845,-56,-1968,328,51,12,-1
850,-48,-1960,312,49,12,-1
855,-56,-1960,320,47,12,0
860,-64,-1944,344,42,14,0
865,-96,-1944,336,38,15,2
870,-56,-1928,344,37,15,0
875,-88,-1936,360,33,15,0
880,-64,-1952,336,31,13,3
885,-72,-1944,296,27,13,1
890,-72,-1968,352,24,13,1
895,-72,-1928,352,24,14,1
900,-72,-1952,328,22,15,1
905,-48,-1968,328,18,14,1
910,-80,-1960,328,17,13,0
915,-56,-1960,328,17,14,-1
920,-88,-1960,328,14,14,0
925,-96,-1960,296,15,12,-1
930,-72,-1944,336,15,13,-1
935,-40,-1976,312,15,14,-2
940,-80,-1968,312,15,13,-5
945,-72,-1984,320,16,12,-5
950,-88,-1968,280,16,12,-7
955,-64,-1976,304,18,12,-5
960,-56,-2000,288,19,12,-6
965,-64,-1992,296,21,11,-6
970,-72,-1960,288,23,11,-9
975,-64,-1976,288,23,11,-8
980,-72,-1960,320,25,11,-7
985,-88,-1944,288,24,11,-7
990,-64,-1960,288,23,11,-7
995,-80,-1968,288,22,11,-8
1000,-112,-2008,304,22,11,-8
1005,-80,-1992,264,21,12,-8
1010,-80,-1960,264,20,13,-7
1015,-72,-1960,280,19,13,-7
1020,-88,-1976,272,18,13,-8
1025,-104,-1968,272,18,14,-7
1030,-72,-1968,280,19,14,-6
1035,-112,-1952,272,19,14,-5
1040,-88,-1928,256,20,13,-6
1045,-112,-1944,264,19,12,-5
1050,-88,-1976,264,19,13,-7
1055,-96,-1952,280,20,12,-7
1060,-104,-1944,272,21,12,-7
1065,-80,-1952,288,21,14,-8
1070,-96,-1976,272,23,15,-6
1075,-104,-1968,272,23,16,-6
1080,-104,-1960,280,26,15,-10
1085,-88,-1968,312,28,15,-9
1090,-72,-1968,288,30,15,-9
1095,-72,-2000,272,35,14,-10
1100,-88,-1992,280,39,15,-10
1105,-96,-1944,280,42,15,-9
1110,-88,-1968,304,44,15,-8
1115,-96,-1944,256,45,15,-8
1120,-72,-1968,264,47,14,-9
1125,-80,-1960,264,46,13,-11
1130,-64,-1968,280,45,14,-11
1135,-88,-1968,296,45,14,-10
1140,-96,-1960,272,45,13,-9
1145,-88,-1976,288,44,14,-10
1150,-88,-1960,304,45,12,-10
1155,-72,-1984,288,45,13,-12
1160,-88,-1944,280,46,12,-12
1165,-104,-1944,280,46,10,-12
1170,-96,-1960,304,46,10,-12
1175,-80,-1952,288,45,10,-12
1180,-96,-1960,280,43,11,-13
1185,-72,-1968,312,42,11,-12
1190,-72,-1944,304,38,10,-13
1195,-88,-1944,312,36,9,-13
1200,-72,-1952,320,31,8,-14
1205,-72,-1944,312,28,7,-14
1210,-96,-1944,320,26,8,-15
1215,-88,-1952,296,23,7,-13
1220,-56,-1952,312,20,6,-14
1225,-88,-1960,312,18,6,-13
1230,-72,-1960,288,17,4,-11
1235,-32,-1968,312,15,3,-11
1240,-80,-1960,288,13,2,-12
1245,-88,-1944,304,10,2,-10
1250,-64,-1952,328,9,2,-9
1255,-80,-1944,312,8,1,-10
1260,-72,-1976,304,8,0,-10
1265,-64,-1968,280,6,-1,-7
1270,-48,-1968,288,7,-1,-9
1275,-88,-1960,264,7,-1,-9
1280,-56,-1960,328,7,-1,-8
1285,-80,-1952,272,8,-1,-9
1290,-40,-1960,304,9,-1,-11
1295,-80,-1968,304,11,0,-11
1300,-72,-1992,296,13,1,-11
1305,-72,-1968,280,13,1,-13
1310,-80,-1960,288,13,2,-12
1315,-72,-1968,304,17,3,-12
1320,-48,-1968,304,18,4,-12
1325,-72,-1968,280,19,4,-14
1330,-80,-1952,296,20,4,-13
1335,-72,-1976,280,21,6,-14
1340,-56,-1952,296,21,5,-12
1345,-80,-1952,288,20,6,-11
1350,-72,-1936,280,21,7,-13
1355,-88,-1960,280,19,8,-11
1360,-64,-1952,312,18,7,-11
1365,-56,-1952,296,18,7,-11
1370,-80,-1976,280,18,8,-9
1375,-80,-1992,272,17,8,-11
1380,-88,-1936,264,18,7,-11
1385,-72,-1944,264,17,7,-13
1390,-80,-1960,280,18,7,-12
1395,-72,-1952,304,18,8,-12
1400,-72,-1960,264,16,9,-14
1405,-72,-1968,272,16,8,-12
1410,-88,-1960,288,16,9,-12
1415,-72,-1984,280,15,9,-13
1420,-80,-1968,280,14,10,-13
1425,-64,-1960,288,14,12,-12
1430,-80,-1960,288,13,12,-13
1435,-88,-1968,272,13,12,-10
1440,-72,-1952,256,13,11,-11
1445,-64,-1968,272,14,12,-12
1450,-56,-1968,280,14,11,-10
1455,-48,-1960,296,14,12,-9
1460,-56,-1960,272,14,11,-10
1465,-48,-1968,248,15,11,-8
1470,-88,-1952,296,16,11,-8
1475,-88,-1992,264,18,12,-9
1480,-56,-1968,272,18,12,-8
1485,-64,-1960,280,19,13,-8
1490,-56,-1968,264,20,13,-6
1495,-72,-1960,248,21,12,-5
1500,-80,-1960,288,22,13,-5
1505,-88,-1984,288,22,12,-5
1510,-72,-1968,296,24,12,-2
1515,-56,-1968,272,28,14,-2
1520,-80,-1960,272,29,14,-2
