timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-24,-1784,-816,145,-31,13
5,-24,-1768,-832,144,-33,8
10,8,-1816,-800,143,-33,2
15,-8,-1792,-784,144,-34,-4
20,0,-1792,-816,145,-33,-9
25,-8,-1816,-816,148,-32,-12
30,-8,-1816,-792,153,-30,-16
35,0,-1848,-824,158,-27,-22
40,-8,-1848,-800,163,-23,-24
45,-24,-1848,-768,168,-19,-26
50,0,-1840,-800,174,-17,-29
55,-56,-1848,-800,176,-15,-31
60,-48,-1872,-792,181,-13,-31
65,-56,-1856,-792,183,-9,-32
70,-56,-1888,-776,186,-3,-34
75,-56,-1880,-808,190,-1,-37
80,-32,-1880,-760,193,1,-38
85,-64,-1856,-768,198,5,-39
90,-64,-1848,-800,202,6,-40
95,-64,-1824,-776,206,6,-41
100,-88,-1848,-800,209,7,-41
105,-88,-1816,-752,212,4,-41
110,-80,-1824,-784,216,2,-39
115,-88,-1816,-800,218,2,-39
120,-56,-1792,-784,219,0,-40
125,-40,-1808,-760,218,-2,-38
130,-56,-1728,-784,215,-1,-39
135,0,-1768,-824,208,1,-41
140,8,-1784,-824,197,4,-44
145,0,-1744,-792,185,9,-49
150,16,-1736,-776,172,15,-51
155,16,-1760,-776,158,23,-53
160,24,-1720,-776,147,32,-56
165,0,-1736,-776,137,41,-56
170,8,-1728,-824,128,51,-56
175,24,-1720,-800,122,61,-53
180,56,-1784,-824,119,68,-46
185,64,-1784,-752,115,75,-40
190,56,-1744,-832,111,82,-33
195,64,-1736,-824,103,87,-26
200,56,-1728,-832,94,94,-20
205,64,-1752,-800,83,103,-13
210,88,-1760,-824,72,110,-7
215,64,-1768,-800,60,118,-1
220,56,-1816,-832,50,122,5
225,64,-1800,-792,45,125,11
230,64,-1840,-776,42,126,18
235,40,-1816,-760,38,125,26
240,24,-1840,-744,37,123,33
245,24,-1872,-760,36,118,40
250,16,-1864,-784,34,114,46
255,0,-1840,-744,31,110,50
260,-24,-1864,-768,30,103,55
265,-32,-1864,-728,30,95,58
270,-56,-1864,-752,32,88,61
275,-48,-1912,-728,36,81,64
280,-64,-1896,-720,40,74,66
285,-48,-1896,-712,47,66,68
290,-80,-1848,-720,53,59,70
295,-24,-1896,-720,59,51,70
300,-56,-1856,-704,65,41,71
305,-64,-1840,-680,69,34,73
310,-48,-1856,-696,71,26,75
315,-48,-1840,-688,71,21,75
320,-24,-1832,-696,70,15,77
325,-40,-1840,-688,68,8,79
330,-40,-1848,-720,64,3,80
335,0,-1856,-712,61,-4,80
340,-16,-1832,-688,57,-10,81
345,-8,-1880,-688,53,-18,81
350,0,-1848,-720,49,-24,81
355,0,-1856,-712,44,-32,80
360,0,-1864,-696,44,-39,82
365,0,-1864,-712,43,-45,80
370,-8,-1872,-720,45,-50,82
375,0,-1896,-720,47,-53,82
380,-8,-1856,-696,48,-56,83
385,8,-1872,-672,49,-59,81
390,0,-1864,-688,49,-61,79
395,0,-1840,-696,47,-64,77
400,32,-1824,-728,44,-67,77
405,-8,-1776,-776,37,-73,77
410,-8,-1808,-712,29,-80,76
415,-24,-1776,-744,25,-90,76
420,-8,-1808,-736,17,-100,75
425,-24,-1784,-728,11,-110,74
430,-40,-1744,-760,3,-121,74
435,-16,-1744,-776,-6,-132,73
440,-40,-1744,-768,-16,-141,72
445,-32,-1776,-760,-27,-149,71
450,-64,-1784,-744,-39,-160,68
455,-56,-1768,-752,-50,-169,66
460,-88,-1776,-736,-59,-179,63
465,-96,-1752,-704,-69,-188,58
470,-88,-1776,-720,-75,-198,53
475,-120,-1736,-712,-81,-208,49
480,-136,-1744,-728,-85,-222,45
485,-128,-1760,-712,-89,-237,42
490,-168,-1736,-696,-92,-253,40
495,-160,-1728,-680,-95,-271,33
500,-216,-1704,-688,-99,-286,29
505,-168,-1720,-720,-105,-299,27
510,-216,-1736,-712,-111,-308,22
515,-152,-1744,-720,-118,-311,16
520,-168,-1752,-728,-124,-312,12
525,-136,-1768,-720,-129,-307,6
530,-112,-1768,-720,-131,-304,-2
535,-120,-1784,-728,-131,-299,-8
540,-112,-1784,-696,-129,-293,-14
545,-96,-1832,-648,-130,-287,-22
550,-104,-1824,-672,-133,-280,-24
555,-96,-1832,-696,-136,-272,-28
560,-72,-1880,-680,-143,-267,-32
565,-128,-1856,-720,-150,-263,-39
570,-64,-1872,-696,-157,-261,-40
575,-96,-1832,-688,-163,-258,-41
580,-112,-1888,-712,-164,-253,-39
585,-120,-1896,-736,-164,-245,-38
590,-88,-1912,-712,-161,-235,-38
595,-64,-1944,-728,-159,-221,-35
600,-72,-1928,-744,-158,-203,-32
605,-56,-1952,-760,-158,-183,-28
610,-32,-1952,-736,-158,-160,-23
615,8,-1984,-744,-155,-135,-21
620,32,-2032,-776,-154,-111,-16
625,32,-2000,-768,-153,-88,-12
630,72,-2024,-792,-154,-69,-5
