timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,96,-1896,-840,102,19,-4
5,128,-1880,-864,122,18,-5
10,96,-1872,-848,136,18,-6
15,80,-1832,-848,147,14,-6
20,96,-1816,-920,153,16,-6
25,104,-1800,-896,153,17,-8
30,96,-1776,-856,149,19,-9
35,72,-1736,-848,142,21,-9
40,80,-1728,-832,132,23,-11
45,88,-1720,-856,118,26,-10
50,88,-1672,-840,103,28,-12
55,72,-1664,-824,87,30,-13
60,72,-1680,-832,71,33,-12
65,80,-1728,-800,56,34,-11
70,96,-1744,-808,42,35,-11
75,56,-1696,-888,30,36,-11
80,48,-1768,-800,21,37,-10
85,96,-1768,-784,13,37,-7
90,88,-1824,-768,9,38,-7
95,104,-1800,-816,7,40,-5
100,88,-1832,-768,7,40,-2
105,88,-1832,-768,10,42,-1
110,104,-1856,-792,14,42,0
115,72,-1880,-776,19,44,2
120,120,-1896,-776,26,43,5
125,88,-1856,-776,33,43,5
130,88,-1864,-784,40,44,6
135,104,-1856,-816,47,44,9
140,120,-1848,-832,55,43,8
145,88,-1864,-816,60,42,8
150,80,-1824,-808,65,41,10
155,96,-1840,-784,69,41,9
160,96,-1832,-840,73,39,9
165,80,-1800,-824,78,39,9
170,112,-1816,-816,79,38,8
175,72,-1800,-816,80,38,9
180,80,-1792,-824,80,37,9
185,72,-1784,-832,77,35,7
190,80,-1792,-784,75,34,6
195,80,-1792,-800,71,34,4
200,88,-1776,-800,68,34,2
205,56,-1800,-800,63,32,2
210,72,-1792,-792,61,34,-1
215,64,-1768,-808,60,34,-3
220,32,-1792,-816,57,34,-5
225,40,-1800,-832,53,34,-6
230,56,-1784,-784,50,34,-8
235,72,-1832,-792,47,34,-10
240,96,-1808,-792,43,34,-12
245,88,-1816,-816,41,35,-10
250,80,-1800,-800,37,34,-13
255,96,-1784,-800,36,35,-14
260,88,-1784,-776,35,34,-15
265,80,-1800,-752,34,33,-14
270,104,-1816,-760,30,33,-16
275,96,-1784,-776,28,33,-14
280,112,-1816,-800,24,32,-14
285,96,-1824,-808,21,30,-15
290,88,-1792,-808,17,30,-16
295,96,-1856,-888,14,30,-15
300,88,-1800,-800,13,30,-16
305,96,-1832,-792,11,29,-18
310,104,-1832,-800,8,28,-18
315,72,-1840,-792,7,29,-19
320,88,-1856,-792,9,28,-20
325,56,-1864,-800,11,26,-21
330,88,-1888,-768,14,25,-22
335,88,-1896,-776,18,22,-23
340,64,-1880,-776,23,20,-22
345,80,-1896,-800,29,17,-23
350,48,-1864,-872,35,11,-23
355,56,-1848,-776,42,8,-23
360,64,-1848,-776,48,4,-25
365,72,-1864,-760,51,0,-25
370,88,-1856,-760,54,-5,-27
375,96,-1856,-736,58,-9,-30
380,88,-1816,-792,65,-11,-30
385,64,-1808,-776,74,-15,-30
390,104,-1808,-784,86,-19,-29
395,96,-1816,-784,99,-21,-28
400,96,-1776,-792,111,-22,-28
405,136,-1760,-832,118,-24,-26
410,80,-1752,-808,119,-25,-27
415,104,-1776,-824,114,-25,-25
420,72,-1776,-824,109,-25,-26
425,80,-1776,-800,98,-26,-28
430,64,-1792,-816,88,-28,-31
435,56,-1792,-776,75,-30,-37
440,64,-1816,-792,65,-37,-41
445,48,-1832,-816,57,-42,-48
450,48,-1824,-808,55,-51,-53
455,32,-1808,-776,58,-61,-60
460,0,-1840,-768,62,-73,-64
