timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,96,-2040,528,-25,88,-33
5,96,-2048,536,-24,88,-35
10,80,-2032,512,-23,88,-39
15,96,-2000,536,-25,88,-42
20,88,-2024,512,-23,86,-45
25,88,-1992,528,-23,87,-48
30,88,-2032,560,-23,87,-49
35,72,-2032,552,-21,88,-51
40,72,-2040,552,-19,90,-53
45,88,-1992,576,-18,92,-52
50,64,-2016,552,-17,93,-52
55,96,-2008,592,-13,99,-49
60,88,-2024,600,-12,102,-49
65,88,-2008,608,-9,105,-49
70,88,-2024,616,-6,108,-47
75,104,-2024,624,-5,107,-46
80,88,-2032,616,-4,110,-47
85,120,-2032,624,-2,111,-46
90,128,-2040,592,0,113,-42
95,120,-2032,616,7,114,-39
100,120,-2032,616,9,111,-34
105,72,-1984,592,13,105,-27
110,40,-1976,600,12,98,-21
115,96,-1992,728,11,88,-16
120,0,-1968,600,4,81,-14
125,8,-1912,584,-8,71,-11
130,8,-1920,592,-23,60,-8
135,-24,-1936,600,-41,49,-6
140,-48,-1808,472,-57,41,-5
145,-8,-1856,568,-73,35,-9
150,24,-1800,512,-92,34,-14
155,8,-1904,480,-116,34,-18
160,-32,-1848,472,-138,34,-22
165,-8,-1816,512,-160,40,-29
170,48,-1776,456,-190,46,-38
175,80,-1792,480,-245,50,-50
180,160,-1808,312,-302,48,-71
185,184,-1848,376,-377,44,-85
190,168,-1792,328,-452,37,-94
195,208,-1840,72,-532,37,-100
200,184,-1832,200,-616,41,-102
205,224,-1824,128,-704,48,-99
210,256,-1768,72,-803,61,-96
215,296,-1744,16,-906,81,-91
220,304,-1672,0,-1015,111,-84
225,376,-1736,-40,-1127,151,-73
230,424,-1728,-80,-1233,210,-57
235,496,-1712,-32,-1343,271,-45
240,568,-1728,8,-1419,340,-27
245,656,-1768,128,-1473,415,-11
250,656,-1848,64,-1507,494,10
255,720,-1952,104,-1525,570,33
260,736,-2016,128,-1525,638,57
265,752,-2072,136,-1506,693,79
270,776,-2136,240,-1469,742,102
275,736,-2208,304,-1408,774,127
280,712,-2296,424,-1330,803,159
285,632,-2376,472,-1227,822,179
290,432,-2536,656,-1134,810,193
295,392,-2576,624,-1018,728,193
300,264,-2568,632,-910,649,190
305,72,-2584,600,-833,578,179
310,-56,-2568,544,-785,498,158
315,-192,-2480,496,-756,423,135
320,-312,-2392,480,-740,356,110
325,-368,-2328,488,-723,297,89
330,-432,-2240,504,-699,236,74
335,-472,-2184,496,-660,165,72
340,-520,-2112,512,-630,108,79
345,-552,-2096,520,-599,54,89
350,-584,-2128,512,-567,3,102
355,-552,-2160,536,-537,-41,112
360,-512,-2184,520,-511,-85,123
365,-440,-2208,528,-485,-129,135
370,-360,-2200,512,-459,-176,146
375,-256,-2184,544,-432,-219,157
380,-160,-2152,520,-405,-255,169
385,-128,-2080,520,-376,-295,177
390,-32,-2016,520,-362,-327,191
395,0,-2008,520,-355,-361,204
400,96,-1944,520,-359,-397,214
405,128,-1928,504,-364,-432,222
410,144,-1872,504,-375,-463,227
415,224,-1864,456,-392,-489,229
420,272,-1864,432,-417,-510,227
425,280,-1896,416,-443,-522,226
430,312,-1928,440,-469,-527,220
435,312,-1984,432,-499,-530,211
440,336,-2000,376,-517,-528,207
445,352,-2056,392,-531,-526,199
450,336,-2080,344,-540,-517,191
455,360,-2080,360,-544,-507,185
460,344,-2088,320,-543,-494,176
465,336,-2072,304,-541,-482,169
470,296,-2016,264,-536,-468,162
475,296,-1984,272,-529,-454,159
480,264,-1936,280,-520,-439,151
485,248,-1856,216,-509,-428,143
490,224,-1864,200,-507,-419,132
495,208,-1784,136,-509,-413,121
500,176,-1704,56,-513,-412,108
505,192,-1648,0,-524,-418,94
510,160,-1552,-120,-543,-426,80
515,128,-1384,-232,-574,-436,63
520,72,-1352,-288,-612,-451,49
525,80,-1264,-344,-654,-477,32
530,80,-1160,-376,-697,-526,17
535,96,-1128,-400,-744,-571,6
540,64,-1128,-392,-771,-620,-14
545,-64,-1176,-312,-795,-668,-37
550,-136,-1312,-328,-817,-715,-78
555,-248,-1360,-352,-845,-755,-139
560,-296,-1448,-400,-879,-777,-208
565,-320,-1528,-416,-913,-778,-273
570,-256,-1648,-272,-925,-754,-325
575,-224,-1672,-200,-900,-705,-355
580,-168,-1752,-88,-836,-621,-367
585,-96,-1872,-24,-736,-540,-364
590,-48,-1952,24,-657,-459,-353
595,40,-2080,88,-587,-381,-340
600,104,-2216,120,-523,-308,-316
605,160,-2336,96,-463,-241,-289
610,232,-2472,64,-423,-179,-258
615,312,-2544,32,-404,-118,-231
620,384,-2640,0,-390,-56,-206
625,424,-2664,-72,-392,1,-184
630,440,-2688,-24,-408,72,-147
635,416,-2680,-72,-427,122,-116
640,416,-2696,0,-431,157,-89
645,480,-2648,0,-415,181,-60
650,472,-2544,8,-398,207,-30
655,472,-2512,32,-377,236,5
660,400,-2528,144,-346,265,53
665,320,-2536,184,-304,289,94
670,232,-2592,240,-259,311,122
675,152,-2584,280,-223,334,146
680,96,-2584,328,-214,365,170
685,64,-2584,384,-218,390,187
690,48,-2616,384,-224,417,205
695,40,-2688,464,-234,448,221
700,0,-2696,496,-248,482,235
705,-64,-2800,624,-270,511,250
710,-88,-2848,656,-286,530,265
715,-104,-2896,752,-300,552,277
720,-160,-2776,824,-326,579,291
725,-80,-3016,848,-382,629,340
730,-264,-3088,880,-512,627,352
735,-160,-3096,768,-568,579,340
740,-104,-3104,768,-621,550,338
745,-64,-3200,720,-676,518,343
750,16,-3200,672,-732,493,335
755,96,-3200,688,-789,482,332
760,144,-3264,760,-838,488,322
765,128,-3240,672,-873,494,315
770,88,-3336,784,-912,505,313
775,96,-3320,744,-945,503,298
780,104,-3328,704,-976,500,296
785,88,-3264,696,-1005,513,290
790,80,-3304,616,-1025,526,296
795,8,-3272,544,-1007,546,269
800,40,-2808,376,-958,576,255
805,-184,-3136,576,-942,609,277
810,-216,-2904,464,-865,540,245
815,-240,-2760,376,-799,499,246
820,-296,-2648,280,-750,459,251
825,-304,-2512,248,-709,402,259
830,-280,-2464,128,-655,351,280
835,-240,-2440,48,-603,306,299
840,-248,-2400,-24,-543,273,317
845,-216,-2312,-88,-459,263,325
850,-232,-2232,-152,-361,262,324
855,-224,-2176,-144,-271,258,316
860,-208,-2000,-272,-143,251,285
865,-80,-1728,-320,-40,239,233
870,-40,-1536,-296,24,227,188
875,24,-1256,-328,83,229,129
880,136,-1080,-408,130,248,80
885,192,-936,-464,128,282,23
890,312,-728,-504,105,335,-24
895,360,-752,-440,57,420,-57
900,416,-736,-584,29,494,-93
905,480,-712,-576,3,578,-131
910,512,-640,-544,-27,662,-158
915,504,-592,-520,-49,738,-171
920,496,-560,-464,-68,796,-178
925,328,-568,-456,-80,832,-181
930,88,-592,-488,-81,832,-169
935,-112,-616,-552,-87,798,-149
940,-144,-672,-784,-116,730,-116
945,-296,-808,-1008,-174,653,-88
950,-552,-992,-1200,-260,592,-51
955,-624,-1168,-1224,-362,542,-16
960,-632,-1328,-1192,-449,503,6
965,-512,-1624,-1152,-502,483,12
970,-408,-1984,-944,-537,491,34
975,-432,-2296,-704,-566,502,68
980,-504,-2520,-568,-565,500,129
985,-488,-2728,-456,-553,482,195
990,-440,-2968,-416,-527,443,262
995,-416,-3104,-336,-477,391,328
1000,-336,-3240,-408,-381,336,376
1005,-200,-3304,-520,-255,289,384
1010,0,-3288,-624,-154,277,351
1015,160,-3256,-728,-98,284,270
1020,248,-3264,-800,-80,301,124
1025,352,-3248,-800,-79,330,4
1030,424,-3256,-840,-84,351,-94
1035,408,-3232,-872,-92,364,-198
1040,416,-3232,-776,-117,376,-302
1045,400,-3216,-736,-147,398,-402
1050,384,-3272,-632,-164,432,-484
1055,256,-3344,-504,-178,470,-553
1060,216,-3432,-512,-190,487,-602
1065,136,-3528,-496,-199,501,-647
1070,80,-3608,-504,-201,519,-722
1075,64,-3672,-400,-191,538,-757
1080,56,-3704,-320,-171,550,-766
1085,16,-3744,-272,-153,547,-777
1090,96,-3712,-296,-108,520,-774
1095,216,-3872,-280,-56,517,-751
1100,184,-3856,-256,-6,530,-753
1105,216,-3848,-352,27,528,-779
1110,216,-3744,-248,52,534,-819
1115,248,-3680,-248,85,522,-842
1120,344,-3544,-240,118,503,-881
1125,360,-3328,-280,168,526,-914
1130,400,-3128,-248,202,578,-928
1135,384,-3032,-200,218,638,-915
1140,416,-2912,-136,214,672,-916
1145,480,-2744,0,208,685,-906
1150,536,-2664,24,212,690,-892
1155,568,-2496,112,217,707,-876
1160,544,-2424,240,227,716,-853
1165,456,-2256,304,246,707,-860
1170,448,-2144,280,257,683,-850
1175,416,-2056,256,286,667,-852
1180,248,-1880,144,299,655,-857
1185,16,-1800,96,282,629,-874
1190,-40,-1712,-72,315,593,-827
1195,-184,-1544,-120,361,576,-768
1200,-248,-1336,-200,397,545,-718
1205,-232,-1040,-272,417,490,-694
1210,-392,-752,-264,416,491,-642
1215,-232,-600,-176,417,529,-533
1220,-336,-424,-112,421,531,-480
1225,-720,-240,96,449,555,-408
1230,-464,-264,184,517,603,-287
1235,-224,-264,256,592,613,-199
1240,-72,-176,280,645,596,-123
1245,8,-96,224,672,574,-64
1250,40,-64,176,668,555,-13
1255,192,-64,128,646,532,28
1260,264,-112,80,611,495,61
1265,320,-120,56,573,435,98
1270,360,-168,16,539,348,131
1275,344,-160,-24,523,261,158
1280,312,-160,-88,521,171,184
1285,264,-176,-88,529,85,199
1290,208,-296,-64,550,5,214
1295,256,-456,-296,592,-77,219
1300,568,-624,-432,615,-122,211
1305,152,-680,-568,589,-125,181
1310,8,-792,-936,548,-88,167
1315,48,-888,-1368,441,2,127
1320,296,-1176,-1608,194,35,74
1325,592,-1568,-1544,-65,22,18
1330,480,-2208,-1056,-234,-22,-31
1335,144,-2864,-616,-131,-37,-33
1340,112,-3272,-280,162,17,-86
1345,64,-3544,-240,421,96,-250
1350,512,-3744,-136,592,149,-373
1355,592,-3664,-376,691,157,-462
1360,1088,-3728,-680,795,154,-543
1365,1376,-3664,-824,710,91,-561
1370,1216,-3544,-752,624,72,-573
1375,720,-3272,-544,587,72,-513
1380,832,-3584,-552,619,72,-374
1385,152,-3312,-584,590,-10,-211
1390,-120,-3176,-520,575,-89,-47
1395,-272,-2984,-568,556,-177,108
1400,-464,-2856,-424,520,-224,279
1405,-568,-2728,-560,457,-262,423
1410,-712,-2848,-440,336,-256,591
1415,-728,-3056,-448,158,-324,646
1420,-624,-3288,-416,-5,-391,679
1425,-480,-3672,-288,-160,-438,718
1430,-272,-3904,-192,-291,-485,760
1435,-160,-4024,-112,-380,-531,799
1440,56,-4112,-96,-413,-581,838
1445,280,-4136,-136,-415,-617,885
1450,416,-4248,-72,-425,-620,931
1455,608,-4264,-104,-426,-606,973
1460,680,-4064,-56,-421,-534,1009
1465,728,-3880,-8,-384,-443,1016
1470,776,-3608,-16,-312,-364,1017
1475,824,-3320,8,-277,-270,1022
1480,552,-3232,56,-274,-199,1018
1485,440,-3120,56,-274,-213,927
1490,360,-3080,56,-267,-230,853
1495,216,-2944,64,-246,-242,793
1500,104,-2808,32,-218,-239,755
1505,24,-2616,88,-163,-226,714
1510,-88,-2432,184,-72,-200,722
